papel,segmento,cotacao,ffo_yield,dividend_yield,p_sobre_vp,valor_de_mercado,liquidez,qtd_de_imoveis,preco_do_m2,aluguel_por_m2,cap_rate,vacancia_media
GALG11,Híbrido,9.15,0.1011,0.09269999999999999,1.0,525990000.0,896115.0,5.0,5119.03,489.95,0.09570000000000001,0.0
GAME11,Outros,9.2,0.0861,0.138,0.91,199619000.0,242192.0,0.0,0.0,0.0,0.0,0.0
GCFF11,Títulos e Val Mob,69.3,0.1204,0.1075,0.89,24981100.0,52367.0,0.0,0.0,0.0,0.0,0.0
GCOI11,Híbrido,98.99,0.014199999999999999,0.008100000000000001,1.01,11185900.0,2835.0,5.0,5649.32,0.0,0.0,0.0
GCRA11,Títulos e Val Mob,94.74,0.07440000000000001,0.15539999999999998,0.97,165877000.0,356702.0,0.0,0.0,0.0,0.0,0.0
GCRI11,Títulos e Val Mob,91.0,0.09910000000000001,0.1481,0.95,132301000.0,211012.0,0.0,0.0,0.0,0.0,0.0
GESE11B,Outros,1520.0,0.1108,0.10980000000000001,0.86,79040000.0,0.0,1.0,6173.08,705.84,0.1143,0.0
GGRC11,Logística,120.75,0.08130000000000001,0.09949999999999999,1.06,982195000.0,1387460.0,16.0,1259.63,113.97,0.09050000000000001,0.0
GLOG11,Logística,69.6,0.19399999999999998,0.0177,0.65,52200000.0,70473.0,1.0,717.73,166.7,0.2323,0.0
GRLV11,Logística,145.5,0.0572,0.0,24.38,156199000.0,0.0,1.0,0.0,183.0,0.0,0.0369
GRWA11,Títulos e Val Mob,10.29,0.0004,0.0416,1.01,13038500.0,6654.0,0.0,0.0,0.0,0.0,0.0
GSFI11,Shoppings,7.46,0.0,0.0,0.53,560978000.0,1310470.0,0.0,0.0,0.0,0.0,0.0
GTLG11,Logística,94.9,0.0889,0.0925,1.05,680718000.0,5590.0,5.0,4058.72,309.21,0.0762,0.0305
GTWR11,Lajes Corporativas,83.5,0.1118,0.10369999999999999,0.88,1002000000.0,1083680.0,3.0,11103.1,1331.53,0.1199,0.0
GURB11,Híbrido,104.0,-0.015700000000000002,0.0147,0.94,118057000.0,1196810.0,2.0,20527.8,3027.88,0.1475,0.09699999999999999
GWIR11,Shoppings,175.99,0.027999999999999997,0.0,0.74,67231200.0,0.0,0.0,0.0,0.0,0.0421,0.0
HAAA11,Lajes Corporativas,64.0,0.0909,0.08869999999999999,0.79,221120000.0,1495.0,2.0,15967.1,1442.86,0.0904,0.152
HABT11,Títulos e Val Mob,96.2,0.0916,0.13140000000000002,0.96,781797000.0,1546280.0,0.0,0.0,0.0,0.0,0.0
HBCR11,Outros,111.27,0.0941,0.0528,1.08,124529000.0,777824.0,4.0,7623.32,654.56,0.0859,0.0
HBRH11,Híbrido,94.48,0.0866,0.0757,0.84,261918000.0,68230.0,5.0,8677.17,838.75,0.0967,0.028300000000000002
HBTT11,Títulos e Val Mob,1055.0,0.0653,0.0,1.19,190126000.0,0.0,0.0,0.0,0.0,0.0,0.0
HCHG11,Outros,80.16,0.0662,0.1378,0.82,96192000.0,31830.0,0.0,0.0,0.0,0.0,0.0
HCRI11,Hospital,273.98,0.0753,0.10439999999999999,0.89,54796000.0,39098.0,1.0,9932.53,1188.32,0.11960000000000001,0.0
HCTR11,Títulos e Val Mob,58.05,0.1346,0.19010000000000002,0.53,1281990000.0,3157240.0,0.0,0.0,0.0,0.0,0.0
HDEL11,Logística,106.09,0.0038,0.035699999999999996,1.35,40099900.0,0.0,0.0,0.0,0.0,0.0,0.0
HFOF11,Títulos e Val Mob,79.48,0.0959,0.0891,0.96,1830190000.0,2119800.0,0.0,0.0,0.0,0.0,0.0
HGAG11,Outros,28.95,-0.0179,0.09970000000000001,1.24,7186900.0,18407.0,0.0,0.0,0.0,0.0,0.0
HGBS11,Shoppings,223.74,0.0738,0.0711,1.01,2237400000.0,1869290.0,12.0,4380.37,326.72,0.0746,0.0683
HGCR11,Títulos e Val Mob,105.7,0.1215,0.1264,1.02,1629690000.0,4187610.0,0.0,0.0,0.0,0.0,0.0
HGFF11,Títulos e Val Mob,89.0,0.0911,0.08289999999999999,0.96,254860000.0,1024610.0,0.0,0.0,0.0,0.0,0.0
HGIC11,Títulos e Val Mob,106.02,0.0559,0.10890000000000001,0.91,49056200.0,525923.0,0.0,0.0,0.0,0.0,0.0
HGJH11,Lajes Corporativas,191.29,0.0925,0.0,0.64,335342000.0,0.0,2.0,26496.2,2683.23,0.1013,0.0
HGLG11,Logística,163.31,0.0696,0.0849,1.06,3830710000.0,9599860.0,19.0,3419.12,232.02,0.0679,0.13699999999999998
HGPO11,Lajes Corporativas,282.8,0.0626,0.0649,0.95,495765000.0,672199.0,2.0,39171.5,2683.23,0.06849999999999999,0.0
HGRE11,Lajes Corporativas,141.37,0.0489,0.0697,0.91,1670680000.0,2564830.0,19.0,7654.87,523.49,0.0684,0.2958
HGRU11,Híbrido,130.2,0.0732,0.0855,1.05,2396520000.0,3774700.0,71.0,4511.7,383.27,0.085,0.011000000000000001
HLOG11,Logística,96.69,0.08839999999999999,0.07690000000000001,0.84,410933000.0,99989.0,5.0,2049.24,204.08,0.09960000000000001,0.0226
HMOC11,Shoppings,226.95,0.0217,0.0,0.95,86698800.0,0.0,0.0,0.0,0.0,0.0327,0.0
HOFC11,Lajes Corporativas,24.05,0.1441,0.09539999999999998,0.27,90885000.0,98125.0,4.0,2082.85,496.4,0.23829999999999998,0.3307
HOSI11,Híbrido,68.2,0.10099999999999999,0.1066,0.74,39109300.0,8587.0,0.0,0.0,0.0,0.0,0.0
HPDP11,Shoppings,81.99,0.0759,0.0708,0.92,238494000.0,7739.0,1.0,1888.55,153.7,0.0814,0.0449
HRDF11,Híbrido,5.28,0.028399999999999998,0.0,0.86,8012000.0,3020.0,0.0,0.0,0.0,0.0,0.0
HREC11,Títulos e Val Mob,82.99,0.13470000000000001,0.1222,0.89,427960000.0,102264.0,0.0,0.0,0.0,0.0,0.0
HSAF11,Títulos e Val Mob,88.88,0.11289999999999999,0.1195,0.95,224543000.0,459118.0,0.0,0.0,0.0,0.0,0.0
HSLG11,Logística,95.0,0.0746,0.0848,0.91,1202710000.0,1000620.0,5.0,2731.93,225.16,0.0824,0.0
HSML11,Shoppings,92.71,0.0955,0.08650000000000001,0.97,1463020000.0,2820320.0,7.0,9793.46,781.96,0.07980000000000001,0.0528
HSRE11,Híbrido,102.56,0.071,0.0708,1.1,912653000.0,1290590.0,27.0,8520.12,700.42,0.08220000000000001,0.0
HTMX11,Hotel,125.45,0.09449999999999999,0.09539999999999998,0.91,188719000.0,548563.0,23.0,3416.25,245.31,0.0718,0.0
HUCG11,Hospital,89.0,0.0791,0.0644,0.87,99858000.0,2387.0,2.0,2067.55,0.0,0.0,0.0
HUSC11,Outros,101.01,0.1054,0.1003,0.7,82818800.0,10104.0,1.0,1105.68,141.66,0.1281,0.0
HUSI11,Hospital,1136.8,0.0653,0.081,1.03,132280000.0,2405.0,1.0,6638.86,445.9,0.0672,0.0
IAGR11,Títulos e Val Mob,101.77,0.1222,0.08199999999999999,1.04,26989400.0,40697.0,0.0,0.0,0.0,0.0,0.0
IBCR11,Títulos e Val Mob,77.68,0.1151,0.15,0.8,74450300.0,127305.0,0.0,0.0,0.0,0.0,0.0
IBFF11,Títulos e Val Mob,66.4,0.0828,0.0070999999999999995,0.93,44267600.0,0.0,0.0,0.0,0.0,0.0,0.0
IDFI11,Híbrido,38.97,0.331,0.7287,0.97,80197300.0,164089.0,1.0,0.0,0.0,0.0,0.0
IDGR11,Híbrido,25.0,0.5427000000000001,1.6719,1.09,22084000.0,334.0,1.0,0.0,0.0,0.0,0.0
IFID11,Títulos e Val Mob,80.06,0.2027,0.0,1.02,59897000.0,0.0,0.0,0.0,0.0,0.0,0.0
IFIE11,Títulos e Val Mob,71.98,0.1435,0.0,0.83,64817600.0,0.0,0.0,0.0,0.0,0.0,0.0
IRDM11,Títulos e Val Mob,86.5,0.126,0.13470000000000001,0.97,3151530000.0,5034530.0,0.0,0.0,0.0,0.0,0.0
IRIM11,Híbrido,94.1,0.1219,0.1375,0.98,180672000.0,117542.0,0.0,0.0,0.0,0.0,0.0
ITIP11,Títulos e Val Mob,77.39,0.2097,0.1213,0.99,57899400.0,102108.0,0.0,0.0,0.0,0.0,0.0
ITIT11,Títulos e Val Mob,77.47,0.1333,0.0857,0.89,69761300.0,101158.0,0.0,0.0,0.0,0.0,0.0
JASC11,Outros,100.0,0.024900000000000002,0.049800000000000004,0.97,271638000.0,52843.0,13.0,2790.84,32.94,0.0118,0.0
JBFO11,Títulos e Val Mob,92.01,0.0765,0.07339999999999999,1.04,117687000.0,0.0,0.0,0.0,0.0,0.0,0.0
JFLL11,Residencial,73.0,0.1589,0.0966,0.72,109544000.0,67471.0,2.0,7382.52,1267.27,0.17170000000000002,0.39049999999999996
JGPX11,Híbrido,99.5,0.1233,0.1359,1.04,84385600.0,271797.0,0.0,0.0,0.0,0.0,0.0
JPPA11,Híbrido,98.78,0.1275,0.1611,1.0,89302100.0,409324.0,0.0,0.0,0.0,0.0,0.0
JPPC11,Híbrido,192.0,-0.037200000000000004,0.0,0.47,10560000.0,1238.0,0.0,0.0,0.0,0.0,0.0
JRDM11,Shoppings,85.9,0.0797,0.0888,0.96,216723000.0,54795.0,1.0,7394.68,671.49,0.0908,0.011899999999999999
JSAF11,Títulos e Val Mob,96.02,0.0989,0.10830000000000001,0.97,151044000.0,629118.0,0.0,0.0,0.0,0.0,0.0
JSRE11,Híbrido,80.29,0.0709,0.0684,0.71,1667410000.0,2798550.0,6.0,14119.7,1181.8,0.0837,0.0821
KCRE11,Títulos e Val Mob,96.15,0.1119,0.1065,0.92,346140000.0,464820.0,0.0,0.0,0.0,0.0,0.0
KEVE11,Residencial,1049.8,0.006,0.0545,1.14,155057000.0,36488.0,0.0,0.0,0.0,0.0,0.0
KFOF11,Títulos e Val Mob,97.52,0.0909,0.08650000000000001,1.0,442089000.0,1067550.0,0.0,0.0,0.0,0.0,0.0
KINP11,Residencial,9.82,0.0,1.0321,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KISU11,Títulos e Val Mob,8.74,0.1043,0.0965,0.95,386273000.0,778866.0,0.0,0.0,0.0,0.0,0.0
KIVO11,Títulos e Val Mob,94.1,0.1165,0.1558,1.0,114343000.0,234014.0,0.0,0.0,0.0,0.0,0.0
KNCA11,Títulos e Val Mob,106.92,0.0736,0.1364,1.03,1656120000.0,2571010.0,0.0,0.0,0.0,0.0,0.0
KNCR11,Títulos e Val Mob,97.86,0.0998,0.1313,0.97,5587520000.0,14521700.0,0.0,0.0,0.0,0.0,0.0
KNHY11,Títulos e Val Mob,98.8,0.1048,0.11199999999999999,0.96,1826900000.0,2933280.0,0.0,0.0,0.0,0.0,0.0
KNIP11,Títulos e Val Mob,92.43,0.0673,0.0969,0.93,7401630000.0,11069100.0,0.0,0.0,0.0,0.0,0.0
KNRE11,Residencial,0.56,0.6244,0.4578,0.74,10386400.0,12566.0,0.0,0.0,0.0,0.0,0.0
KNRI11,Híbrido,161.8,0.0702,0.0697,1.01,3908620000.0,3909930.0,19.0,5126.74,407.9,0.0796,0.0022
KNSC11,Títulos e Val Mob,87.88,0.10490000000000001,0.10779999999999999,0.96,1166680000.0,3783070.0,0.0,0.0,0.0,0.0,0.0
LASC11,Shoppings,101.3,0.0839,0.0824,0.99,297852000.0,359300.0,2.0,4159.83,387.44,0.0931,0.0268
LATR11B,Residencial,9.51,-0.1636,1.0514000000000001,0.9,1180230.0,0.0,0.0,0.0,0.0,0.0,0.0
LFTT11,Residencial,53.01,-0.057699999999999994,0.0,1.81,392515000.0,14868.0,284.0,13545.5,3.06,0.0002,0.0
LGCP11,Logística,85.1,0.1306,0.0823,0.83,232566000.0,637996.0,5.0,2875.78,389.38,0.1354,0.0
LIFE11,Outros,10.48,0.07919999999999999,0.1115,1.03,179322000.0,214683.0,0.0,0.0,0.0,0.0,0.0
LLAO11,Híbrido,100.96,-0.4113,0.069,1.06,36460700.0,0.0,14.0,5918.82,0.0,0.0,0.0
LOFT11B,Residencial,29.9,-0.048,0.0,2.5,58678800.0,0.0,19.0,21542.8,9.55,0.0004,0.0
LSAG11,Títulos e Val Mob,107.1,0.1331,0.1577,1.07,94012300.0,120628.0,0.0,0.0,0.0,0.0,0.0
LSPA11,Outros,101.3,0.1331,0.0839,0.89,40975800.0,460.0,0.0,0.0,0.0,0.0,0.0
LUGG11,Residencial,81.49,0.1052,0.0785,0.66,92141200.0,43019.0,5.0,3768.71,544.89,0.1446,0.075
LVBI11,Logística,117.0,0.0789,0.0735,1.01,1377700000.0,2407580.0,9.0,3432.67,300.42,0.0875,0.0098
MALL11,Shoppings,116.4,0.1508,0.0767,0.97,1062110000.0,3243430.0,9.0,4242.28,582.57,0.1373,0.036699999999999997
MANA11,Títulos e Val Mob,9.92,0.0599,0.1184,0.99,194361000.0,313852.0,0.0,0.0,0.0,0.0,0.0
MATV11,Títulos e Val Mob,86.7,0.11410000000000001,0.0919,0.92,36931400.0,22890.0,0.0,0.0,0.0,0.0,0.0
MAXR11,Híbrido,72.85,0.1082,0.1079,0.59,82004000.0,71371.0,9.0,1336.65,170.72,0.1277,0.11199999999999999
MBRF11,Outros,679.0,0.192,0.0567,0.88,69029900.0,0.0,2.0,3734.96,687.68,0.1841,0.0434
MCCI11,Títulos e Val Mob,94.82,0.09179999999999999,0.131,0.99,1608150000.0,3985060.0,0.0,0.0,0.0,0.0,0.0
MCHF11,Títulos e Val Mob,9.16,0.1317,0.1388,0.96,296365000.0,1220820.0,0.0,0.0,0.0,0.0,0.0
MCHY11,Títulos e Val Mob,110.95,0.1417,0.1649,1.09,398285000.0,368637.0,0.0,0.0,0.0,0.0,0.0
MFAI11,Híbrido,65.94,0.0809,0.0932,0.9,23505400.0,34195.0,0.0,0.0,0.0,0.0,0.0
MFCR11,Híbrido,103.9,0.0701,0.1048,0.98,10517800.0,1654.0,0.0,0.0,0.0,0.0,0.0
MFII11,Híbrido,93.99,0.10189999999999999,0.1306,0.93,394512000.0,447080.0,7.0,267.05,0.0,0.0,0.0
MGCR11,Títulos e Val Mob,87.93,0.1121,0.1407,0.96,125063000.0,271358.0,0.0,0.0,0.0,0.0,0.0
MGFF11,Títulos e Val Mob,66.96,0.0941,0.09630000000000001,0.89,606030000.0,1412110.0,0.0,0.0,0.0,0.0,0.0
MGHT11,Híbrido,67.05,0.1235,0.13419999999999999,0.77,88089200.0,173375.0,1.0,8381.51,1039.15,0.124,0.0
MGIM11,Híbrido,101.5,-0.023799999999999998,0.0,1.03,25101000.0,0.0,0.0,0.0,0.0,0.0,0.0
MGLG11,Híbrido,40.99,0.0747,0.0604,0.65,77396300.0,0.0,0.0,0.0,0.0,0.0,0.0
MMPD11,Outros,110.61,0.011899999999999999,0.046799999999999994,1.0,58623300.0,405.0,0.0,0.0,0.0,0.0,0.0
MORC11,Títulos e Val Mob,93.14,0.1075,0.1472,0.95,140521000.0,341134.0,0.0,0.0,0.0,0.0,0.0
MORE11,Títulos e Val Mob,74.31,0.0947,0.10300000000000001,0.88,172333000.0,423203.0,0.0,0.0,0.0,0.0,0.0
MXRF11,Híbrido,10.56,0.1059,0.1161,1.05,2386980000.0,11954900.0,3.0,100.61,0.0,0.0,0.0
NAVT11,Títulos e Val Mob,90.6,0.08539999999999999,0.11359999999999999,0.93,95538300.0,313984.0,0.0,0.0,0.0,0.0,0.0
NCHB11,Títulos e Val Mob,84.55,0.12619999999999998,0.16399999999999998,0.93,143560000.0,314127.0,0.0,0.0,0.0,0.0,0.0
NCRA11,Títulos e Val Mob,10.93,0.0981,0.17170000000000002,1.03,44584600.0,171861.0,0.0,0.0,0.0,0.0,0.0
NCRI11,Títulos e Val Mob,9.44,0.0971,0.0641,0.92,37288000.0,10416.0,0.0,0.0,0.0,0.0,0.0
NEWL11,Híbrido,109.8,0.2259,0.1011,0.93,223234000.0,1177530.0,3.0,3125.79,471.15,0.1507,0.0
NEWU11,Híbrido,73.33,0.0021,0.0126,1.06,54410900.0,20260.0,3.0,4076.56,315.77,0.0775,0.4702
NPAR11,Outros,12.82,2.1332,0.0,0.7,1533140.0,0.0,0.0,0.0,0.0,0.0,0.0
NSLU11,Hospital,179.55,0.0712,0.0863,0.9,232210000.0,191961.0,1.0,9637.22,1085.2,0.11259999999999999,0.0
NVHO11,Hospital,10.05,0.1492,0.0932,0.72,417020000.0,7694.0,4.0,13558.3,2081.4,0.1535,0.0
OCRE11,Títulos e Val Mob,103.95,-0.0019,0.0364,0.97,29730300.0,133905.0,0.0,0.0,0.0,0.0,0.0
OGHY11,Títulos e Val Mob,10.06,0.059000000000000004,0.0723,1.04,20874500.0,2438.0,0.0,0.0,0.0,0.0,0.0
OIAG11,Híbrido,9.46,0.0617,0.16079999999999997,0.97,85452200.0,325428.0,0.0,0.0,0.0,0.0,0.0
ONEF11,Lajes Corporativas,193.0,0.059699999999999996,0.062,0.84,175823000.0,69631.0,1.0,28808.4,1876.1,0.06509999999999999,0.0
ORPD11,Títulos e Val Mob,93.0,0.0,0.0,0.63,26970000.0,0.0,0.0,0.0,0.0,0.0,0.0
OUCY11,Híbrido,88.5,0.1506,0.0,0.96,95322200.0,0.0,7.0,2504.73,167.48,0.0669,0.0
OUFF11,Títulos e Val Mob,72.37,0.1158,0.11960000000000001,0.93,131303000.0,204653.0,0.0,0.0,0.0,0.0,0.0
OUJP11,Híbrido,100.25,0.1533,0.1373,1.02,326051000.0,682526.0,0.0,0.0,0.0,0.0,0.0
OULG11,Logística,41.7,0.0394,0.0707,0.62,103470000.0,115377.0,2.0,1129.57,100.28,0.0888,0.0
OURE11,Híbrido,83.7,0.1592,0.14730000000000001,0.91,90152200.0,131662.0,7.0,2368.88,167.48,0.0707,0.0
PATC11,Lajes Corporativas,73.48,0.0431,0.0559,0.98,255522000.0,2116400.0,7.0,19120.7,1062.69,0.0556,0.028999999999999998
PATL11,Logística,72.1,0.09570000000000001,0.0919,0.73,359890000.0,767417.0,4.0,2298.95,264.91,0.1152,0.0
PDDA11B,Logística,106.5,0.0154,0.0,1.58,264257000.0,0.0,2.0,2884.89,100.28,0.0348,0.0
PEMA11,Títulos e Val Mob,54.96,0.1359,0.1434,0.75,30337900.0,1755.0,0.0,0.0,0.0,0.0,0.0
PLCA11,Títulos e Val Mob,92.7,0.0864,0.1195,0.98,51635700.0,55420.0,0.0,0.0,0.0,0.0,0.0
PLCR11,Híbrido,89.49,0.2118,0.1298,0.96,188750000.0,489020.0,0.0,0.0,0.0,0.0,0.0
PLOG11,Logística,66.71,0.2024,0.10490000000000001,0.63,50032500.0,0.0,1.0,687.93,166.7,0.24230000000000002,0.0
PLRI11,Títulos e Val Mob,19.01,-0.0393,0.26280000000000003,0.61,18141300.0,8175.0,0.0,0.0,0.0,0.0,0.0
PNCR11,Residencial,100.0,0.0,0.0091,1.0,50000000.0,111364.0,0.0,0.0,0.0,0.0,0.0
PNDL11,Títulos e Val Mob,1298.0,-0.0072,0.0045000000000000005,1.3,124794000.0,3599.0,0.0,0.0,0.0,0.0,0.0
PNRC11,Híbrido,101.09,0.0288,0.0,1.0,41457000.0,8041.0,1.0,22.11,0.0,0.0,0.0
PORD11,Títulos e Val Mob,89.99,0.1165,0.13119999999999998,0.92,335516000.0,791523.0,0.0,0.0,0.0,0.0,0.0
PQAG11,Logística,54.99,0.09380000000000001,0.0901,0.96,769414000.0,6224.0,1.0,12203.9,1106.96,0.0907,0.0
PQDP11,Shoppings,1960.01,0.10529999999999999,0.09720000000000001,0.63,481208000.0,128625.0,1.0,1821.28,240.28,0.1319,0.0449
PRSN11B,Residencial,1.28,-0.2762,0.2955,0.31,4136000.0,884.0,2.0,8229.65,0.0,0.0,0.0
PRSV11,Lajes Corporativas,84.3,0.0075,0.0,0.4,16438500.0,3437.0,1.0,1516.2,214.43,0.1414,1.0
PURB11,Híbrido,95.1,-0.0172,0.0,0.86,107954000.0,0.0,2.0,18771.1,3027.88,0.1613,0.09699999999999999
PVBI11,Lajes Corporativas,101.44,0.0254,0.0668,0.99,1231710000.0,4508860.0,4.0,18645.9,1333.43,0.07150000000000001,0.0034999999999999996
QAGR11,Outros,48.48,0.10300000000000001,0.1038,0.84,244339000.0,221343.0,12.0,2894.91,337.33,0.1165,0.0
QAMI11,Híbrido,79.7,0.2916,0.1276,0.85,63871400.0,26418.0,0.0,0.0,0.0,0.0,0.0
QIFF11,Títulos e Val Mob,97.49,0.07629999999999999,0.0,1.09,14623500.0,0.0,0.0,0.0,0.0,0.0,0.0
QIRI11,Títulos e Val Mob,78.04,0.0953,0.0173,0.87,11706000.0,0.0,0.0,0.0,0.0,0.0,0.0
QMFF11,Títulos e Val Mob,98.52,0.0755,0.0,1.1,14778000.0,0.0,0.0,0.0,0.0,0.0,0.0
