papel,segmento,cotacao,ffo_yield,dividend_yield,p_sobre_vp,valor_de_mercado,liquidez,qtd_de_imoveis,preco_do_m2,aluguel_por_m2,cap_rate,vacancia_media
ASMT11,Híbrido,49.21,0.1594,0.09050000000000001,0.58,50062100.0,23635.0,3.0,4588.54,741.54,0.1616,0.0
ATSA11,Shoppings,66.99,0.0189,0.0052,0.82,117309000.0,573.0,1.0,3427.35,78.14,0.022799999999999997,0.254
BARI11,Títulos e Val Mob,86.7,0.10279999999999999,0.1207,0.89,401784000.0,804891.0,1.0,0.0,0.0,0.0,0.0
BBFI11B,Lajes Corporativas,1081.0,0.3099,0.2192,0.5,140530000.0,268422.0,2.0,1527.97,526.0,0.3442,0.0
BBFO11,Títulos e Val Mob,75.5,0.1796,0.10289999999999999,0.92,302294000.0,241438.0,0.0,0.0,0.0,0.0,0.0
BBGO11,Títulos e Val Mob,91.52,0.11449999999999999,0.12619999999999998,0.94,366553000.0,429005.0,0.0,0.0,0.0,0.0,0.0
BBPO11,Lajes Corporativas,97.9,0.1048,0.10439999999999999,0.98,1558540000.0,1493960.0,63.0,3979.7,463.19,0.1164,0.0
BBRC11,Outros,112.4,0.1056,0.10210000000000001,1.04,178716000.0,133727.0,20.0,11093.6,1442.37,0.13,0.0
BBVJ11,Lajes Corporativas,62.99,0.0124,0.0,0.95,197789000.0,0.0,1.0,9620.13,491.16,0.051100000000000007,0.44659999999999994
BCFF11,Títulos e Val Mob,74.26,0.0971,0.0926,0.98,1870340000.0,2733780.0,0.0,0.0,0.0,0.0,0.0
BCIA11,Títulos e Val Mob,103.9,0.0989,0.08470000000000001,0.94,386408000.0,764979.0,0.0,0.0,0.0,0.0,0.0
BCRI11,Títulos e Val Mob,73.4,0.18530000000000002,0.1398,0.74,459328000.0,688996.0,0.0,0.0,0.0,0.0,0.0
BICE11,Títulos e Val Mob,1000.0,0.0751,0.1301,1.02,78299000.0,76698.0,0.0,0.0,0.0,0.0,0.0
BICR11,Títulos e Val Mob,95.0,0.1447,0.10310000000000001,0.93,47500000.0,798.0,0.0,0.0,0.0,0.0,0.0
BIME11,Híbrido,7.69,0.1387,0.1356,0.87,44952700.0,69802.0,2.0,1265.28,0.0,0.0,0.0
BLCA11,Lajes Corporativas,132.0,0.051,0.053399999999999996,0.97,211200000.0,27191.0,1.0,52076.2,3102.57,0.0596,0.0
BLCP11,Logística,91.0,0.0541,0.0167,0.81,208962000.0,0.0,2.0,3014.16,199.89,0.0663,0.0
BLMC11,Títulos e Val Mob,81.98,0.12179999999999999,0.12029999999999999,0.83,32751000.0,6089.0,0.0,0.0,0.0,0.0,0.0
BLMG11,Outros,67.2,0.1159,0.1379,0.77,256072000.0,505568.0,1.0,326.62,41.41,0.1268,0.0
BLMO11,Lajes Corporativas,20999.0,0.021099999999999997,0.0336,0.63,79733200.0,0.0,1.0,12365.4,564.87,0.045700000000000005,0.0
BLMR11,Títulos e Val Mob,7.41,0.11689999999999999,0.1103,0.92,189263000.0,484843.0,0.0,0.0,0.0,0.0,0.0
BLUR11,Títulos e Val Mob,100.5,0.0512,0.1151,1.05,9045000.0,2770.0,0.0,0.0,0.0,0.0,0.0
BMLC11,Híbrido,105.0,0.0733,0.11230000000000001,0.95,104833000.0,32134.0,2.0,12204.4,1282.66,0.1051,0.0
BNFS11,Outros,120.0,0.1454,0.1366,1.31,84000000.0,143181.0,18.0,7762.04,1344.86,0.17329999999999998,0.0
BPFF11,Outros,71.17,0.16440000000000002,0.1003,0.92,319719000.0,329160.0,0.0,0.0,0.0,0.0,0.0
BPML11,Shoppings,64.14,0.057,0.026699999999999998,0.48,276128000.0,82593.0,4.0,3479360.0,704763.4,0.2026,0.0833
BPRP11,Outros,109.14,0.09759999999999999,0.1001,1.0,147321000.0,1174.0,1.0,6382.92,648.64,0.1016,0.0
BRCO11,Logística,126.54,0.0633,0.06849999999999999,1.05,1870110000.0,3835450.0,11.0,3466.75,308.67,0.08900000000000001,0.1206
BRCR11,Híbrido,66.5,0.0817,0.0861,0.66,1771440000.0,1913790.0,9.0,11792.9,1223.35,0.10369999999999999,0.1198
BREV11,Híbrido,105.86,0.0647,0.0721,0.9,102388000.0,18780.0,13.0,18477.3,1425.56,0.07719999999999999,0.0
BRIM11,Residencial,1030.22,0.0708,0.1705,0.94,127888000.0,0.0,1.0,7164.34,0.0,0.0,0.0
BRIP11,Híbrido,950.01,0.1324,0.2198,1.0,204703000.0,86.0,7.0,7561.95,0.0,0.0,0.0
BRLA11,Outros,138.03,0.0579,0.0891,0.88,433403000.0,31561.0,7.0,3251.62,190.43,0.058600000000000006,0.0
BROF11,Híbrido,69.25,0.0017000000000000001,0.0269,0.65,804049000.0,1507720.0,2.0,8757.87,14.74,0.0017000000000000001,0.0506
BTAL11,Outros,89.75,0.08839999999999999,0.1027,0.86,536951000.0,1026590.0,9.0,1593.11,159.83,0.1003,0.0
BTCI11,Títulos e Val Mob,9.47,0.1659,0.09359999999999999,0.92,942465000.0,2369090.0,0.0,0.0,0.0,0.0,0.0
BTCR11,Títulos e Val Mob,88.0,0.12480000000000001,0.0426,0.92,423289000.0,0.0,0.0,0.0,0.0,0.0,0.0
BTLG11,Híbrido,104.99,0.050199999999999995,0.0808,1.07,2211810000.0,7986580.0,20.0,4427.48,217.28,0.049100000000000005,0.008
BTRA11,Outros,76.7,0.0712,0.1186,0.65,258062000.0,682167.0,6.0,3.54,0.48,0.1367,0.0
BTSG11,Híbrido,139.08,0.1096,0.0655,1.01,107789000.0,161493.0,1.0,5713.01,681.21,0.1192,0.0
BTSI11,Híbrido,105.0,0.009000000000000001,0.0,0.86,221901000.0,103980.0,2.0,1168.9,14.98,0.0128,0.065
BTWR11,Lajes Corporativas,107.0,0.0571,0.054900000000000004,0.95,86591900.0,0.0,1.0,4341.04,378.13,0.08710000000000001,0.0
BVAR11,Outros,100.01,0.7465,1.6298,0.09,62560300.0,0.0,62.0,477.5,390.88,0.8186,0.0754
CACR11,Desconhecido,104.81,0.1793,0.1531,1.01,189437000.0,674957.0,0.0,0.0,0.0,0.0,0.0
CARE11,Híbrido,1.97,-0.0362,0.0,0.24,70466700.0,18554.0,1.0,0.0,0.0,0.0037,0.0
CBOP11,Lajes Corporativas,35.3,0.1143,0.1059,0.48,49949500.0,8617.0,1.0,3065.59,268.21,0.0875,0.39649999999999996
CCME11,Outros,110.01,0.0449,0.0735,1.08,330451000.0,305.0,1.0,22208.5,35.42,0.0016,0.0
CCRF11,Títulos e Val Mob,90.99,0.0781,0.1015,0.91,143027000.0,5611.0,0.0,0.0,0.0,0.0,0.0
CEOC11,Lajes Corporativas,63.89,0.1003,0.1109,0.82,116005000.0,70416.0,1.0,6949.72,822.31,0.1183,0.0
CFHI11,Outros,935.66,-0.0375,0.0,1.46,88513400.0,14886.0,4.0,6631.22,0.0,0.0,0.0
CJCT11,Lajes Corporativas,65.0,0.0121,0.0073,0.98,204100000.0,22371.0,1.0,9927.1,491.16,0.0495,0.44659999999999994
CNES11,Lajes Corporativas,27.9,0.0479,0.0451,0.31,82284000.0,6108.0,1.0,1184.12,180.32,0.1523,0.546
CORM11,Híbrido,81.0,0.0969,0.009399999999999999,0.96,82402600.0,0.0,3.0,7552.78,741.54,0.09820000000000001,0.0
CPFF11,Títulos e Val Mob,76.18,0.1127,0.0875,0.92,194493000.0,401839.0,0.0,0.0,0.0,0.0,0.0
CPSH11,Shoppings,116.79,0.0033,0.009300000000000001,1.14,160002000.0,42727.0,1.0,1260.64,36.11,0.0286,0.0
CPTR11,Títulos e Val Mob,97.8,0.0891,0.1618,1.0,404697000.0,1909810.0,0.0,0.0,0.0,0.0,0.0
CPTS11,Títulos e Val Mob,87.44,0.0121,0.1152,0.96,2779090000.0,5968640.0,0.0,0.0,0.0,0.0,0.0
CRAA11,Títulos e Val Mob,102.09,0.061500000000000006,0.0699,1.01,50517800.0,195649.0,0.0,0.0,0.0,0.0,0.0
CRFF11,Títulos e Val Mob,81.01,0.0906,0.0933,0.9,55900100.0,58495.0,0.0,0.0,0.0,0.0,0.0
CTXT11,Lajes Corporativas,12.5,-0.1834,0.0,0.39,42602200.0,3553.0,1.0,898.32,5.67,0.0063,0.9697
CVBI11,Títulos e Val Mob,93.53,0.13269999999999998,0.12050000000000001,0.97,1029790000.0,3006170.0,0.0,0.0,0.0,0.0,0.0
CXAG11,Outros,84.0,0.1052,0.1032,0.73,175612000.0,117081.0,32.0,3055.82,356.04,0.1165,0.0
CXCE11B,Lajes Corporativas,42.34,0.1151,0.10859999999999999,0.65,72526300.0,30984.0,1.0,3448.17,433.71,0.1258,0.0
CXCI11,Títulos e Val Mob,88.46,0.023399999999999997,0.1058,0.92,182026000.0,168163.0,0.0,0.0,0.0,0.0,0.0
CXCO11,Lajes Corporativas,82.5,0.1093,0.1058,0.83,323771000.0,214472.0,10.0,3489.62,401.82,0.1151,0.0
CXRI11,Títulos e Val Mob,81.76,0.087,0.08410000000000001,0.9,128834000.0,87284.0,0.0,0.0,0.0,0.0,0.0
CXTL11,Logística,307.59,0.0319,0.5346,0.74,16485900.0,27036.0,1.0,2210.98,316.18,0.14300000000000002,0.0
DAMT11B,Híbrido,19.0,0.0538,0.042300000000000004,1.44,138802000.0,964.0,1.0,2161.12,96.81,0.044800000000000006,0.1375
DCRA11,Títulos e Val Mob,9.26,0.1479,0.1548,0.96,62402300.0,298380.0,0.0,0.0,0.0,0.0,0.0
DEVA11,Títulos e Val Mob,49.51,0.1366,0.1974,0.52,695363000.0,2228760.0,0.0,0.0,0.0,0.0,0.0
DMAC11,Residencial,13.0,-7.585,0.0,2.61,2029400.0,0.0,0.0,0.0,0.0,0.0,0.0
DOMC11,Híbrido,439.0,0.0018,0.0,4.43,1072830000.0,0.0,2.0,25671.9,159.88,0.0062,0.3825
DOVL11B,Lajes Corporativas,1200.69,0.057,0.051399999999999994,1.0,79733000.0,764.0,2.0,4559.52,612.18,0.1343,0.295
DPRO11,Híbrido,96.14,0.09849999999999999,0.11630000000000001,0.99,35718100.0,3738.0,1.0,2721.94,211.76,0.07780000000000001,0.0
DRIT11B,Lajes Corporativas,101.82,0.07719999999999999,0.0816,0.77,47170900.0,415.0,6.0,7678.8,894.4,0.1165,0.0779
DVFF11,Híbrido,82.01,0.07629999999999999,0.1097,0.86,90288900.0,72784.0,0.0,0.0,0.0,0.0,0.0
EDFO11B,Lajes Corporativas,192.08,0.10369999999999999,0.1018,1.06,45330900.0,3696.0,1.0,127151.0,14455.33,0.1137,0.0
EDGA11,Lajes Corporativas,22.0,0.0688,0.0604,0.36,83865200.0,31187.0,1.0,3334.47,353.99,0.10619999999999999,0.41240000000000004
EGAF11,Títulos e Val Mob,98.8,0.0216,0.16570000000000001,1.0,186625000.0,775491.0,0.0,0.0,0.0,0.0,0.0
ELDO11B,Shoppings,1104.31,0.0934,0.09699999999999999,0.77,869375000.0,0.0,1.0,11431.7,1275.08,0.1115,0.009000000000000001
EQIN11,Títulos e Val Mob,93.5,0.1142,0.0,1.02,158757000.0,0.0,0.0,0.0,0.0,0.0,0.0
EQIR11,Títulos e Val Mob,8.92,0.1255,0.1368,0.88,44823000.0,163380.0,0.0,0.0,0.0,0.0,0.0
ERCR11,Híbrido,76000.0,-0.017,0.0218,1.3,180576000.0,0.0,0.0,0.0,0.0,0.0,0.0
ERPA11,Lajes Corporativas,119.0,0.058600000000000006,0.0733,0.87,59609700.0,18097.0,1.0,17640.2,1382.98,0.0784,0.0
EURO11,Logística,249.41,0.0919,0.08460000000000001,0.77,95757500.0,54020.0,7.0,809.65,82.09,0.1014,0.0
EVBI11,Híbrido,97.5,0.069,0.08869999999999999,0.99,210005000.0,204356.0,8.0,5629.68,383.21,0.0681,0.0058
EXES11,Títulos e Val Mob,88.0,0.0572,0.09390000000000001,0.94,36299600.0,68.0,0.0,0.0,0.0,0.0,0.0
FAED11,Outros,173.09,0.1082,0.10880000000000001,0.8,111153000.0,203633.0,3.0,2923.97,334.77,0.11449999999999999,0.0
FAMB11B,Lajes Corporativas,900.0,-0.0669,0.0,0.31,94320000.0,127568.0,1.0,1580.6,3.53,0.0022,0.8931
FATN11,Híbrido,95.35,0.0966,0.10880000000000001,0.96,120970000.0,195870.0,29.0,24692.7,2030.8,0.08220000000000001,0.0
FCFL11,Outros,117.01,0.084,0.0786,1.01,406494000.0,154668.0,1.0,13093.9,1167.97,0.0892,0.0
FEXC11,Títulos e Val Mob,83.5,0.018799999999999997,0.0437,8.1,8310020000.0,0.0,0.0,0.0,0.0,0.0,0.0
FFCI11,Lajes Corporativas,182.03,0.0256,0.0,0.87,671817000.0,0.0,9.0,16429.0,980.41,0.059699999999999996,0.1866
FGAA11,Híbrido,9.86,0.11410000000000001,0.1661,1.03,336202000.0,1635270.0,0.0,0.0,0.0,0.0,0.0
FIGS11,Shoppings,63.54,0.07980000000000001,0.0761,0.84,181089000.0,212491.0,2.0,2795.14,234.24,0.08380000000000001,0.09849999999999999
FIIB11,Híbrido,519.0,0.086,0.07719999999999999,1.12,355515000.0,223844.0,11.0,639.94,61.14,0.0955,0.011399999999999999
FIIP11B,Híbrido,170.24,0.09939999999999999,0.0909,0.84,157840000.0,61774.0,7.0,2248.02,253.56,0.1128,0.0
FISC11,Lajes Corporativas,165.0,0.0033,0.0236,1.43,280499000.0,0.0,4.0,20819.3,675.74,0.0325,0.06309999999999999
FISD11,Títulos e Val Mob,203.32,-0.21059999999999998,0.0,2.72,218079000.0,0.0,1.0,0.0,0.0,0.0,0.0
FIXX11,Títulos e Val Mob,85.78,0.0351,0.0,1.26,321608000.0,0.0,0.0,0.0,0.0,0.0,0.0
FLCR11,Títulos e Val Mob,93.36,0.1528,0.1383,0.94,59153300.0,167163.0,0.0,0.0,0.0,0.0,0.0
FLMA11,Híbrido,139.26,0.0784,0.0806,0.87,192272000.0,90329.0,2.0,11032.4,951.66,0.0863,0.0
FLRP11,Shoppings,1940.0,0.0726,0.07690000000000001,1.06,126550000.0,7581.0,1.0,2587.18,197.99,0.0765,0.0292
FMOF11,Lajes Corporativas,57.0,0.0075,0.008,0.48,28956500.0,19393.0,2.0,1715.79,153.51,0.0895,0.37060000000000004
FPAB11,Lajes Corporativas,194.75,0.1144,0.1039,0.52,146062000.0,3331.0,2.0,3185.66,465.11,0.146,0.5059
FPNG11,Lajes Corporativas,69.5,0.08869999999999999,0.1286,0.42,100365000.0,0.0,7.0,17574.6,1195.78,0.068,0.1962
FRBR11,Títulos e Val Mob,103.71,0.10710000000000001,0.0,1.04,575259000.0,0.0,0.0,0.0,0.0,0.0,0.0
FTCE11B,Híbrido,2900.89,-0.023799999999999998,0.11869999999999999,1.02,2811560000.0,0.0,61.0,2214.31,47.64,0.0215,0.0
FVBI11,Lajes Corporativas,159.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,636.95,0.0,0.0
FVPQ11,Shoppings,123.09,0.0827,0.0858,0.64,344670000.0,62586.0,1.0,5886.7,878.18,0.1492,0.05
FZDA11,Outros,121.0,-0.005600000000000001,0.0183,0.54,187550000.0,70740.0,6.0,2.23,0.0,0.0,0.0
GALG11,Híbrido,9.17,0.1009,0.0926,1.0,527140000.0,1050610.0,5.0,5130.22,489.95,0.0955,0.0
GAME11,Outros,9.35,0.0848,0.122,0.92,202873000.0,222388.0,0.0,0.0,0.0,0.0,0.0
GCFF11,Títulos e Val Mob,69.3,0.1204,0.0909,0.89,24981100.0,30828.0,0.0,0.0,0.0,0.0,0.0
GCOI11,Híbrido,98.99,0.014199999999999999,0.008100000000000001,1.01,11185900.0,2452.0,5.0,5649.32,0.0,0.0,0.0
GCRA11,Títulos e Val Mob,89.76,0.0785,0.16010000000000002,0.92,157158000.0,472705.0,0.0,0.0,0.0,0.0,0.0
GCRI11,Títulos e Val Mob,89.75,0.10039999999999999,0.1373,0.94,130484000.0,187731.0,0.0,0.0,0.0,0.0,0.0
GESE11B,Outros,1520.0,0.1108,0.1103,0.86,79040000.0,0.0,1.0,6173.08,705.84,0.1143,0.0
GGRC11,Logística,120.0,0.0819,0.1003,1.05,976094000.0,1319830.0,16.0,1251.8,113.97,0.091,0.0
GLOG11,Logística,70.0,0.1929,0.0264,0.66,52500000.0,61622.0,1.0,721.85,166.7,0.2309,0.0
GRLV11,Logística,145.5,0.0572,0.0,24.38,156199000.0,0.0,1.0,0.0,183.0,0.0,0.0369
GRWA11,Títulos e Val Mob,10.23,0.0004,0.0548,1.01,12962400.0,13049.0,0.0,0.0,0.0,0.0,0.0
GSFI11,Shoppings,7.35,0.0,0.0,0.52,552706000.0,1404050.0,0.0,0.0,0.0,0.0,0.0
GTLG11,Logística,65.0,0.1354,0.08380000000000001,0.71,466245000.0,12537.0,5.0,2757.12,318.12,0.11539999999999999,0.0169
GTWR11,Lajes Corporativas,81.99,0.1158,0.1063,0.86,983880000.0,1126760.0,3.0,10902.4,1352.71,0.1241,0.0
GURB11,Híbrido,104.0,-0.015700000000000002,0.0215,0.94,118057000.0,1237820.0,2.0,20527.8,3027.88,0.1475,0.09699999999999999
GWIR11,Shoppings,175.99,0.027999999999999997,0.0,0.74,67231200.0,0.0,0.0,0.0,0.0,0.0421,0.0
HAAA11,Lajes Corporativas,63.28,0.0919,0.086,0.78,218632000.0,1803.0,2.0,15787.5,1442.86,0.09140000000000001,0.152
HABT11,Títulos e Val Mob,95.92,0.0919,0.1434,0.96,779521000.0,1474880.0,0.0,0.0,0.0,0.0,0.0
HBCR11,Outros,119.97,0.0873,0.0481,1.16,134266000.0,924230.0,4.0,8219.37,654.56,0.0796,0.0
HBRH11,Híbrido,95.45,0.0857,0.0738,0.85,264607000.0,93851.0,5.0,8766.25,838.75,0.09570000000000001,0.028300000000000002
HBTT11,Títulos e Val Mob,1055.0,0.0653,0.0,1.19,190126000.0,0.0,0.0,0.0,0.0,0.0,0.0
HCHG11,Outros,80.98,0.0655,0.1382,0.83,97176000.0,46701.0,0.0,0.0,0.0,0.0,0.0
HCRI11,Hospital,292.98,0.0704,0.0828,0.95,58596000.0,41534.0,1.0,10621.3,1188.32,0.1119,0.0
HCTR11,Títulos e Val Mob,47.11,0.16579999999999998,0.2064,0.43,1040390000.0,3196080.0,0.0,0.0,0.0,0.0,0.0
HDEL11,Logística,106.09,0.0038,0.035699999999999996,1.35,40099900.0,0.0,0.0,0.0,0.0,0.0,0.0
HFOF11,Títulos e Val Mob,84.92,0.0898,0.0836,1.03,1955450000.0,2397860.0,0.0,0.0,0.0,0.0,0.0
HGAG11,Outros,24.57,-0.021099999999999997,0.1261,1.05,6099550.0,23494.0,0.0,0.0,0.0,0.0,0.0
HGBS11,Shoppings,229.29,0.07200000000000001,0.0704,1.03,2292900000.0,2134190.0,12.0,4489.03,326.72,0.0728,0.0683
HGCR11,Títulos e Val Mob,106.58,0.12050000000000001,0.1245,1.03,1643260000.0,4154640.0,0.0,0.0,0.0,0.0,0.0
HGFF11,Títulos e Val Mob,88.56,0.0915,0.0834,0.95,253600000.0,1011530.0,0.0,0.0,0.0,0.0,0.0
HGIC11,Títulos e Val Mob,105.0,0.0564,0.1099,0.9,48584200.0,286504.0,0.0,0.0,0.0,0.0,0.0
HGJH11,Lajes Corporativas,191.29,0.0925,0.0,0.64,335342000.0,0.0,2.0,26496.2,2683.23,0.1013,0.0
HGLG11,Logística,162.2,0.0701,0.0855,1.05,3804670000.0,9378940.0,19.0,3395.89,232.02,0.0683,0.13699999999999998
HGPO11,Lajes Corporativas,290.38,0.061,0.0636,0.97,509053000.0,541907.0,2.0,40221.4,2683.23,0.0667,0.0
HGRE11,Lajes Corporativas,143.58,0.0482,0.0687,0.92,1696800000.0,2740330.0,19.0,7774.54,523.49,0.0673,0.2958
HGRU11,Híbrido,130.0,0.0733,0.0858,1.05,2392840000.0,4109170.0,71.0,4504.77,383.27,0.0851,0.011000000000000001
HLOG11,Logística,98.8,0.08650000000000001,0.0753,0.86,419900000.0,90731.0,5.0,2093.96,204.08,0.0975,0.0226
HMOC11,Shoppings,226.95,0.0217,0.0,0.95,86698800.0,0.0,0.0,0.0,0.0,0.0327,0.0
HOFC11,Lajes Corporativas,23.85,0.14529999999999998,0.0898,0.27,90129200.0,98116.0,4.0,2065.53,496.4,0.2403,0.3307
HOSI11,Híbrido,68.15,0.10099999999999999,0.1056,0.74,39080600.0,6302.0,0.0,0.0,0.0,0.0,0.0
HPDP11,Shoppings,87.5,0.0711,0.0672,0.98,254521000.0,5619.0,1.0,2015.47,153.7,0.07629999999999999,0.0449
HRDF11,Híbrido,4.44,0.0338,0.0,0.73,6737370.0,3420.0,0.0,0.0,0.0,0.0,0.0
HREC11,Títulos e Val Mob,83.53,0.13390000000000002,0.1188,0.89,430745000.0,180489.0,0.0,0.0,0.0,0.0,0.0
HSAF11,Títulos e Val Mob,87.95,0.12960000000000002,0.1189,0.94,222193000.0,470914.0,0.0,0.0,0.0,0.0,0.0
HSLG11,Logística,98.53,0.0751,0.0823,0.94,1247400000.0,934386.0,5.0,2833.38,239.46,0.08449999999999999,0.0
HSML11,Shoppings,95.68,0.0925,0.08470000000000001,1.01,1509890000.0,3152960.0,7.0,10107.2,781.96,0.0774,0.0528
HSRE11,Híbrido,103.4,0.0709,0.07,1.11,920128000.0,1507280.0,27.0,8593.16,706.77,0.08220000000000001,0.0361
HTMX11,Hotel,139.99,0.08470000000000001,0.0975,1.02,210592000.0,640903.0,23.0,3812.2,245.31,0.0643,0.0
HUCG11,Hospital,99.0,0.0711,0.0537,0.97,111078000.0,4335.0,2.0,2299.86,0.0,0.0,0.0
HUSC11,Outros,108.83,0.1008,0.0925,0.75,89230500.0,8153.0,1.0,1192.33,143.97,0.1207,0.0
HUSI11,Hospital,1136.8,0.0653,0.08220000000000001,1.03,132280000.0,1344.0,1.0,6638.86,445.9,0.0672,0.0
IAAG11,Títulos e Val Mob,10.0,0.0,0.0048,1.04,54487700.0,39332.0,0.0,0.0,0.0,0.0,0.0
IAGR11,Títulos e Val Mob,99.98,0.1244,0.0974,1.02,26514700.0,50830.0,0.0,0.0,0.0,0.0,0.0
IBCR11,Títulos e Val Mob,77.75,0.115,0.1361,0.8,74517400.0,146072.0,0.0,0.0,0.0,0.0,0.0
IBFF11,Títulos e Val Mob,66.4,0.0828,0.0,0.93,44267600.0,0.0,0.0,0.0,0.0,0.0,0.0
IDFI11,Híbrido,37.48,0.34409999999999996,0.6820999999999999,0.94,77131000.0,167939.0,1.0,0.0,0.0,0.0,0.0
IDGR11,Híbrido,19.49,0.6960999999999999,1.8119999999999998,0.85,17216700.0,209801.0,1.0,0.0,0.0,0.0,0.0
IFID11,Títulos e Val Mob,80.06,0.2027,0.0,1.03,59897000.0,0.0,0.0,0.0,0.0,0.0,0.0
IFIE11,Títulos e Val Mob,71.98,0.1435,0.0,0.82,64817600.0,0.0,0.0,0.0,0.0,0.0,0.0
IRDM11,Títulos e Val Mob,87.3,0.1249,0.1206,0.97,3180670000.0,4825610.0,0.0,0.0,0.0,0.0,0.0
IRIM11,Híbrido,94.93,0.1208,0.12179999999999999,0.99,182266000.0,80855.0,0.0,0.0,0.0,0.0,0.0
ITIP11,Títulos e Val Mob,77.72,0.20879999999999999,0.1182,1.0,58146300.0,78055.0,0.0,0.0,0.0,0.0,0.0
ITIT11,Títulos e Val Mob,78.39,0.1318,0.0852,0.9,70589700.0,127909.0,0.0,0.0,0.0,0.0,0.0
JASC11,Outros,100.0,0.024900000000000002,0.0547,0.97,271638000.0,630511.0,13.0,2790.84,32.94,0.0118,0.0
JBFO11,Títulos e Val Mob,92.01,0.0765,0.0727,1.04,117687000.0,0.0,0.0,0.0,0.0,0.0,0.0
JFLL11,Residencial,74.3,0.1561,0.095,0.74,111494000.0,66100.0,2.0,7513.99,1267.27,0.16870000000000002,0.39049999999999996
JGPX11,Híbrido,98.68,0.1244,0.1375,1.03,83690200.0,279368.0,0.0,0.0,0.0,0.0,0.0
JPPA11,Híbrido,98.51,0.1524,0.1574,0.99,89058000.0,363552.0,0.0,0.0,0.0,0.0,0.0
JPPC11,Híbrido,200.0,-0.0315,0.0,0.49,11000000.0,2265.0,0.0,0.0,0.0,0.0,0.0
JRDM11,Shoppings,85.9,0.0797,0.08349999999999999,0.96,216723000.0,49377.0,1.0,7394.68,671.49,0.0908,0.011899999999999999
JSAF11,Títulos e Val Mob,96.46,0.09849999999999999,0.10800000000000001,0.98,151736000.0,706407.0,0.0,0.0,0.0,0.0,0.0
JSRE11,Híbrido,77.68,0.0733,0.0703,0.69,1613210000.0,3127980.0,6.0,13660.7,1181.8,0.08650000000000001,0.0821
KCRE11,Títulos e Val Mob,97.56,0.1103,0.1023,0.93,351216000.0,422812.0,0.0,0.0,0.0,0.0,0.0
KEVE11,Residencial,1050.0,0.006,0.054400000000000004,1.14,155086000.0,40272.0,0.0,0.0,0.0,0.0,0.0
KFOF11,Títulos e Val Mob,104.59,0.08470000000000001,0.0812,1.07,474139000.0,1285840.0,0.0,0.0,0.0,0.0,0.0
KINP11,Residencial,9.82,0.0,0.986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KISU11,Títulos e Val Mob,8.68,0.105,0.09720000000000001,0.94,383622000.0,836262.0,0.0,0.0,0.0,0.0,0.0
KIVO11,Títulos e Val Mob,92.02,0.1192,0.1589,0.97,111816000.0,249511.0,0.0,0.0,0.0,0.0,0.0
