papel,segmento,cotacao,ffo_yield,dividend_yield,p_sobre_vp,valor_de_mercado,liquidez,qtd_de_imoveis,preco_do_m2,aluguel_por_m2,cap_rate,vacancia_media
BBFI11B,Lajes Corporativas,1086.0,0.3085,0.2182,0.51,141180000.0,362249.0,2.0,1535.04,526.0,0.3427,0.0
BBFO11,Títulos e Val Mob,75.3,0.1801,0.1032,0.92,301494000.0,236551.0,0.0,0.0,0.0,0.0,0.0
BBGO11,Títulos e Val Mob,91.27,0.1148,0.1266,0.94,365551000.0,434564.0,0.0,0.0,0.0,0.0,0.0
BBPO11,Lajes Corporativas,97.7,0.107,0.10460000000000001,0.98,1555350000.0,1358810.0,63.0,3971.57,462.2,0.1164,0.0
BBRC11,Outros,107.82,0.1051,0.10640000000000001,1.0,171434000.0,135264.0,20.0,10641.5,1432.36,0.1346,0.0
BBVJ11,Lajes Corporativas,62.99,0.0124,0.0,0.95,197789000.0,0.0,1.0,9620.13,491.16,0.051100000000000007,0.44659999999999994
BCFF11,Títulos e Val Mob,72.07,0.1,0.0883,0.95,1815180000.0,2544120.0,0.0,0.0,0.0,0.0,0.0
BCIA11,Títulos e Val Mob,104.99,0.09789999999999999,0.08380000000000001,0.97,390462000.0,805911.0,0.0,0.0,0.0,0.0,0.0
BCRI11,Títulos e Val Mob,73.43,0.1852,0.1398,0.74,459516000.0,666519.0,0.0,0.0,0.0,0.0,0.0
BICE11,Títulos e Val Mob,1000.0,0.0751,0.1301,1.02,78299000.0,78605.0,0.0,0.0,0.0,0.0,0.0
BICR11,Títulos e Val Mob,78.77,0.1745,0.1244,0.78,39385000.0,629.0,0.0,0.0,0.0,0.0,0.0
BIME11,Híbrido,7.72,0.1382,0.1261,0.87,45128000.0,72780.0,2.0,1270.22,0.0,0.0,0.0
BLCA11,Lajes Corporativas,132.0,0.051,0.0493,0.97,211200000.0,27811.0,1.0,52076.2,3102.57,0.0596,0.0
BLCP11,Logística,91.0,0.0541,0.0167,0.81,208962000.0,0.0,2.0,3014.16,199.89,0.0663,0.0
BLMC11,Títulos e Val Mob,81.45,0.1226,0.1211,0.82,32539300.0,4969.0,0.0,0.0,0.0,0.0,0.0
BLMG11,Outros,68.8,0.11320000000000001,0.1259,0.79,262168000.0,520613.0,1.0,334.4,41.41,0.12380000000000001,0.0
BLMO11,Lajes Corporativas,20999.0,0.021099999999999997,0.0336,0.63,79733200.0,0.0,1.0,12365.4,564.87,0.045700000000000005,0.0
BLMR11,Títulos e Val Mob,7.47,0.1159,0.1023,0.93,190796000.0,495688.0,0.0,0.0,0.0,0.0,0.0
BLUR11,Títulos e Val Mob,100.39,0.0512,0.1152,1.05,9035100.0,3998.0,0.0,0.0,0.0,0.0,0.0
BMLC11,Híbrido,104.0,0.07400000000000001,0.1069,0.94,103834000.0,25780.0,2.0,12088.2,1282.66,0.1061,0.0
BNFS11,Outros,120.78,0.1408,0.13570000000000002,1.32,84546000.0,140437.0,18.0,7760.12,1312.01,0.1691,0.0
BPFF11,Outros,71.89,0.16269999999999998,0.0993,0.93,322953000.0,348392.0,0.0,0.0,0.0,0.0,0.0
BPML11,Shoppings,64.04,0.0571,0.0268,0.48,275697000.0,65206.0,4.0,3473930.0,704763.4,0.2029,0.0833
BPRP11,Outros,109.14,0.09759999999999999,0.09179999999999999,1.0,147321000.0,1206.0,1.0,6382.92,648.64,0.1016,0.0
BRCO11,Logística,119.2,0.0672,0.0727,0.99,1761630000.0,4063180.0,11.0,3265.66,308.67,0.09449999999999999,0.1206
BRCR11,Híbrido,68.6,0.07919999999999999,0.0775,0.68,1827380000.0,1893530.0,9.0,12165.3,1223.35,0.10060000000000001,0.1198
BREV11,Híbrido,95.38,0.0718,0.07440000000000001,0.81,92251600.0,1567.0,13.0,16648.1,1425.56,0.08560000000000001,0.0
BRIM11,Residencial,1030.22,0.0708,0.1705,0.94,127888000.0,0.0,1.0,7164.34,0.0,0.0,0.0
BRIP11,Híbrido,950.01,0.1324,0.2134,1.0,204703000.0,110.0,7.0,7561.95,0.0,0.0,0.0
BRLA11,Outros,138.01,0.0579,0.0891,0.88,433340000.0,52938.0,7.0,3251.15,190.43,0.058600000000000006,0.0
BROF11,Híbrido,69.42,0.0017000000000000001,0.0269,0.65,806023000.0,1677310.0,2.0,8779.37,14.74,0.0017000000000000001,0.0506
BTAL11,Outros,93.23,0.0851,0.0989,0.89,557770000.0,961425.0,9.0,1654.89,159.83,0.0966,0.0
BTCI11,Títulos e Val Mob,9.39,0.1673,0.08470000000000001,0.91,934504000.0,2382270.0,0.0,0.0,0.0,0.0,0.0
BTCR11,Títulos e Val Mob,88.0,0.12480000000000001,0.0426,0.92,423289000.0,0.0,0.0,0.0,0.0,0.0,0.0
BTLG11,Híbrido,105.93,0.049699999999999994,0.08,1.08,2231620000.0,7991390.0,20.0,4467.12,217.28,0.048600000000000004,0.008
BTRA11,Outros,77.4,0.0706,0.1175,0.65,260417000.0,663976.0,6.0,3.58,0.48,0.1355,0.0
BTSG11,Híbrido,140.0,0.10890000000000001,0.0655,1.02,108502000.0,165191.0,1.0,5750.8,681.21,0.1185,0.0
BTSI11,Híbrido,95.29,0.009899999999999999,0.0,0.78,201380000.0,106386.0,2.0,1060.8,14.98,0.0141,0.065
BTWR11,Lajes Corporativas,107.0,0.059800000000000006,0.054900000000000004,0.95,86591900.0,0.0,1.0,4341.04,281.46,0.06480000000000001,0.0
BVAR11,Outros,100.01,0.7465,1.6298,0.09,62560300.0,0.0,62.0,477.5,390.88,0.8186,0.0754
CACR11,Desconhecido,104.91,0.1791,0.15289999999999998,1.01,189618000.0,656072.0,0.0,0.0,0.0,0.0,0.0
CARE11,Híbrido,1.99,-0.0358,0.0,0.24,71182100.0,18899.0,1.0,0.0,0.0,0.0037,0.0
CBOP11,Lajes Corporativas,34.75,0.1161,0.1075,0.47,49171200.0,8322.0,1.0,3017.82,268.21,0.0889,0.39649999999999996
CCME11,Outros,101.72,0.048499999999999995,0.0713,1.0,305550000.0,264.0,1.0,20534.9,35.42,0.0017000000000000001,0.0
CCRF11,Títulos e Val Mob,90.98,0.0781,0.1015,0.91,143011000.0,4218.0,0.0,0.0,0.0,0.0,0.0
CEOC11,Lajes Corporativas,63.3,0.1012,0.10279999999999999,0.81,114934000.0,75691.0,1.0,6885.54,822.31,0.11939999999999999,0.0
CFHI11,Outros,935.66,-0.0375,0.0,1.46,88513400.0,15232.0,4.0,6631.22,0.0,0.0,0.0
CJCT11,Lajes Corporativas,64.5,0.0121,0.0074,0.97,202530000.0,20391.0,1.0,9850.74,491.16,0.0499,0.44659999999999994
CNES11,Lajes Corporativas,28.18,0.047400000000000005,0.0447,0.31,83109800.0,5667.0,1.0,1196.01,180.32,0.1508,0.546
CORM11,Híbrido,81.0,0.0969,0.009399999999999999,0.96,82402600.0,0.0,3.0,7552.78,741.54,0.09820000000000001,0.0
CPFF11,Títulos e Val Mob,74.66,0.115,0.0808,0.9,190613000.0,401818.0,0.0,0.0,0.0,0.0,0.0
CPSH11,Shoppings,117.0,0.0033,0.009300000000000001,1.15,160290000.0,42586.0,1.0,1262.9,36.11,0.0286,0.0
CPTR11,Títulos e Val Mob,96.45,0.0904,0.1641,0.98,399111000.0,1939600.0,0.0,0.0,0.0,0.0,0.0
CPTS11,Títulos e Val Mob,84.07,0.0126,0.1198,0.92,2671980000.0,6242280.0,0.0,0.0,0.0,0.0,0.0
CRAA11,Títulos e Val Mob,103.49,0.060700000000000004,0.057699999999999994,1.02,51210600.0,161455.0,0.0,0.0,0.0,0.0,0.0
CRFF11,Títulos e Val Mob,80.48,0.09119999999999999,0.0868,0.89,55534400.0,50292.0,0.0,0.0,0.0,0.0,0.0
CTXT11,Lajes Corporativas,13.0,-0.17629999999999998,0.0,0.41,44306300.0,3389.0,1.0,934.25,5.67,0.0060999999999999995,0.9697
CVBI11,Títulos e Val Mob,91.95,0.1349,0.11449999999999999,0.96,1012390000.0,2996820.0,0.0,0.0,0.0,0.0,0.0
CXAG11,Outros,86.93,0.1016,0.0998,0.75,181738000.0,115988.0,32.0,3162.41,356.04,0.11259999999999999,0.0
CXCE11B,Lajes Corporativas,43.14,0.11289999999999999,0.1066,0.66,73896700.0,30720.0,1.0,3519.48,433.71,0.1232,0.0
CXCI11,Títulos e Val Mob,87.0,0.023799999999999998,0.0989,0.9,179022000.0,161220.0,0.0,0.0,0.0,0.0,0.0
CXCO11,Lajes Corporativas,85.4,0.1056,0.10220000000000001,0.86,335152000.0,208918.0,10.0,3612.28,401.82,0.1112,0.0
CXRI11,Títulos e Val Mob,79.23,0.0898,0.0802,0.87,124847000.0,89096.0,0.0,0.0,0.0,0.0,0.0
CXTL11,Logística,301.01,0.0326,0.5463,0.73,16133200.0,28304.0,1.0,2163.69,316.18,0.1461,0.0
DAMT11B,Híbrido,19.48,0.0524,0.041299999999999996,1.48,142308000.0,1060.0,1.0,2215.72,96.81,0.0437,0.1375
DCRA11,Títulos e Val Mob,9.52,0.1438,0.1399,0.99,64154400.0,293614.0,0.0,0.0,0.0,0.0,0.0
DEVA11,Títulos e Val Mob,55.1,0.12279999999999999,0.1699,0.58,773874000.0,2167380.0,0.0,0.0,0.0,0.0,0.0
DMAC11,Residencial,13.0,-7.585,0.0,2.61,2029400.0,0.0,0.0,0.0,0.0,0.0,0.0
DOMC11,Híbrido,439.0,0.0018,0.0,4.43,1072830000.0,0.0,2.0,25671.9,159.88,0.0062,0.3825
DOVL11B,Lajes Corporativas,1200.69,0.057,0.051399999999999994,1.0,79733000.0,782.0,2.0,4559.52,612.18,0.1343,0.295
DPRO11,Híbrido,96.14,0.09849999999999999,0.10800000000000001,0.99,35718100.0,3741.0,1.0,2721.94,211.76,0.07780000000000001,0.0
DRIT11B,Lajes Corporativas,95.06,0.0827,0.0793,0.72,44039100.0,404.0,6.0,7168.99,894.4,0.12480000000000001,0.0779
DVFF11,Híbrido,84.41,0.0741,0.0981,0.88,92931200.0,53460.0,0.0,0.0,0.0,0.0,0.0
EDFO11B,Lajes Corporativas,192.5,0.1035,0.1026,1.07,45430000.0,3772.0,1.0,127429.0,14455.33,0.1134,0.0
EDGA11,Lajes Corporativas,21.0,0.0721,0.0632,0.34,80053200.0,38109.0,1.0,3182.91,353.99,0.1112,0.41240000000000004
EGAF11,Títulos e Val Mob,100.0,0.0213,0.152,1.01,188892000.0,611457.0,0.0,0.0,0.0,0.0,0.0
ELDO11B,Shoppings,1104.31,0.0934,0.0966,0.77,869375000.0,0.0,1.0,11431.7,1275.08,0.1115,0.009000000000000001
EQIN11,Títulos e Val Mob,93.5,0.1142,0.0,1.02,158757000.0,0.0,0.0,0.0,0.0,0.0,0.0
EQIR11,Títulos e Val Mob,8.75,0.128,0.13949999999999999,0.87,43968800.0,141612.0,0.0,0.0,0.0,0.0,0.0
ERCR11,Híbrido,76000.0,-0.013300000000000001,0.0218,1.3,180576000.0,0.0,0.0,0.0,0.0,0.0,0.0
ERPA11,Lajes Corporativas,119.0,0.058600000000000006,0.0676,0.87,59609700.0,26298.0,1.0,17640.2,1382.98,0.0784,0.0
EURO11,Logística,244.9,0.09359999999999999,0.0862,0.75,94025900.0,54504.0,7.0,795.01,82.09,0.1033,0.0
EVBI11,Híbrido,97.5,0.069,0.08869999999999999,0.99,210005000.0,159244.0,8.0,5629.68,383.21,0.0681,0.0058
EXES11,Títulos e Val Mob,88.0,0.0572,0.09390000000000001,0.94,36299600.0,70.0,0.0,0.0,0.0,0.0,0.0
FAED11,Outros,177.0,0.1058,0.0989,0.81,113664000.0,196169.0,3.0,2990.02,334.77,0.11199999999999999,0.0
FAMB11B,Lajes Corporativas,910.0,-0.0662,0.0,0.31,95368000.0,129305.0,1.0,1598.17,3.53,0.0022,0.8931
FATN11,Híbrido,97.42,0.09449999999999999,0.0987,0.98,123596000.0,178373.0,29.0,25228.8,2030.8,0.0805,0.0
FCFL11,Outros,115.68,0.085,0.0795,1.0,401873000.0,171993.0,1.0,12945.0,1167.97,0.0902,0.0
FEXC11,Títulos e Val Mob,83.5,0.018799999999999997,0.0437,8.1,8310020000.0,0.0,0.0,0.0,0.0,0.0,0.0
FFCI11,Lajes Corporativas,182.03,0.0256,0.0,0.87,671817000.0,0.0,9.0,16429.0,980.41,0.059699999999999996,0.1866
FGAA11,Híbrido,9.96,0.113,0.1535,1.04,339612000.0,1546520.0,0.0,0.0,0.0,0.0,0.0
FIGS11,Shoppings,64.02,0.07919999999999999,0.0756,0.84,182457000.0,207018.0,2.0,2816.25,234.24,0.0832,0.09849999999999999
FIIB11,Híbrido,506.0,0.0882,0.0791,1.1,346610000.0,229363.0,11.0,623.91,61.14,0.098,0.011399999999999999
FIIP11B,Híbrido,176.99,0.0956,0.0874,0.87,164098000.0,64461.0,7.0,2337.56,253.56,0.1085,0.0
FISC11,Lajes Corporativas,165.0,0.0033,0.0209,1.43,280499000.0,0.0,4.0,20819.3,675.74,0.0325,0.06309999999999999
FISD11,Títulos e Val Mob,203.32,-0.21059999999999998,0.0,2.72,218079000.0,0.0,1.0,0.0,0.0,0.0,0.0
FIXX11,Títulos e Val Mob,85.78,0.0546,0.0,1.26,321608000.0,0.0,0.0,0.0,0.0,0.0,0.0
FLCR11,Títulos e Val Mob,93.6,0.1524,0.1297,0.94,59305300.0,164021.0,0.0,0.0,0.0,0.0,0.0
FLMA11,Híbrido,142.93,0.0764,0.0725,0.89,197339000.0,79373.0,2.0,11323.2,951.66,0.084,0.0
FLRP11,Shoppings,1998.8,0.0705,0.07519999999999999,1.1,130386000.0,7204.0,1.0,2665.59,197.99,0.07429999999999999,0.0292
FMOF11,Lajes Corporativas,57.0,0.0075,0.008,0.48,28956500.0,20007.0,2.0,1715.79,153.51,0.0895,0.37060000000000004
FPAB11,Lajes Corporativas,181.31,0.1229,0.1116,0.48,135982000.0,2736.0,2.0,2965.81,465.11,0.1568,0.5059
FPNG11,Lajes Corporativas,69.5,0.08869999999999999,0.11779999999999999,0.42,100365000.0,0.0,7.0,17574.6,1195.78,0.068,0.1962
FRBR11,Títulos e Val Mob,103.71,0.10710000000000001,0.0,1.04,575259000.0,0.0,0.0,0.0,0.0,0.0,0.0
FTCE11B,Híbrido,2900.89,-0.023799999999999998,0.0408,1.02,2811560000.0,0.0,61.0,2214.31,47.64,0.0215,0.0
FVBI11,Lajes Corporativas,159.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,636.95,0.0,0.0
FVPQ11,Shoppings,117.01,0.087,0.0902,0.61,327645000.0,60685.0,1.0,5595.93,878.18,0.15689999999999998,0.05
FZDA11,Outros,118.9,-0.005699999999999999,0.018600000000000002,0.53,184295000.0,57387.0,6.0,2.19,0.0,0.0,0.0
GALG11,Híbrido,9.13,0.1014,0.09300000000000001,1.0,524841000.0,1004030.0,5.0,5107.84,489.95,0.0959,0.0
GAME11,Outros,9.24,0.0858,0.1235,0.91,200487000.0,249828.0,0.0,0.0,0.0,0.0,0.0
GCFF11,Títulos e Val Mob,69.3,0.1204,0.0909,0.89,24981100.0,38146.0,0.0,0.0,0.0,0.0,0.0
GCOI11,Híbrido,98.99,0.014199999999999999,0.008100000000000001,1.01,11185900.0,2509.0,5.0,5649.32,0.0,0.0,0.0
GCRA11,Títulos e Val Mob,94.23,0.0748,0.1427,0.96,164984000.0,383238.0,0.0,0.0,0.0,0.0,0.0
GCRI11,Títulos e Val Mob,90.3,0.0998,0.1364,0.94,131283000.0,189620.0,0.0,0.0,0.0,0.0,0.0
GESE11B,Outros,1520.0,0.1108,0.1103,0.86,79040000.0,0.0,1.0,6173.08,705.84,0.1143,0.0
GGRC11,Logística,120.75,0.08130000000000001,0.0926,1.06,982195000.0,1388860.0,16.0,1259.63,113.97,0.09050000000000001,0.0
GLOG11,Logística,69.01,0.1957,0.026699999999999998,0.65,51757500.0,62710.0,1.0,711.64,166.7,0.2343,0.0
GRLV11,Logística,145.5,0.0572,0.0,24.38,156199000.0,0.0,1.0,0.0,183.0,0.0,0.0369
GRWA11,Títulos e Val Mob,10.31,0.0004,0.0415,1.02,13063800.0,9273.0,0.0,0.0,0.0,0.0,0.0
GSFI11,Shoppings,7.26,0.0,0.0,0.51,545938000.0,1432500.0,0.0,0.0,0.0,0.0,0.0
GTLG11,Logística,65.0,0.1354,0.08380000000000001,0.72,466245000.0,8512.0,5.0,2779.95,318.12,0.1144,0.0169
GTWR11,Lajes Corporativas,84.59,0.1104,0.10300000000000001,0.89,1015080000.0,1101060.0,3.0,11248.1,1331.53,0.1184,0.0
GURB11,Híbrido,104.0,-0.015700000000000002,0.0215,0.94,118057000.0,1266610.0,2.0,20527.8,3027.88,0.1475,0.09699999999999999
GWIR11,Shoppings,175.99,0.027999999999999997,0.0,0.74,67231200.0,0.0,0.0,0.0,0.0,0.0421,0.0
HAAA11,Lajes Corporativas,63.0,0.0924,0.0864,0.78,217665000.0,1487.0,2.0,15717.6,1442.86,0.09179999999999999,0.152
HABT11,Títulos e Val Mob,94.8,0.09300000000000001,0.1325,0.95,770419000.0,1538150.0,0.0,0.0,0.0,0.0,0.0
HBCR11,Outros,120.62,0.0868,0.0481,1.17,134993000.0,945721.0,4.0,8263.91,654.56,0.07919999999999999,0.0
HBRH11,Híbrido,94.81,0.0863,0.0748,0.84,262833000.0,83933.0,5.0,8707.47,838.75,0.09630000000000001,0.028300000000000002
HBTT11,Títulos e Val Mob,1055.0,0.0653,0.0,1.19,190126000.0,0.0,0.0,0.0,0.0,0.0,0.0
HCHG11,Outros,80.89,0.06559999999999999,0.1384,0.83,97068000.0,44837.0,0.0,0.0,0.0,0.0,0.0
HCRI11,Hospital,290.0,0.0711,0.0836,0.94,58000000.0,41999.0,1.0,10513.3,1188.32,0.113,0.0
HCTR11,Títulos e Val Mob,54.82,0.1425,0.17739999999999997,0.5,1210660000.0,3169330.0,0.0,0.0,0.0,0.0,0.0
HDEL11,Logística,106.09,0.0038,0.035699999999999996,1.35,40099900.0,0.0,0.0,0.0,0.0,0.0,0.0
HFOF11,Títulos e Val Mob,81.66,0.0933,0.08689999999999999,0.99,1880380000.0,2205860.0,0.0,0.0,0.0,0.0,0.0
HGAG11,Outros,26.95,-0.0192,0.115,1.16,6690390.0,20734.0,0.0,0.0,0.0,0.0,0.0
HGBS11,Shoppings,221.01,0.0747,0.0731,0.99,2210100000.0,2060050.0,12.0,4326.92,326.72,0.0755,0.0683
HGCR11,Títulos e Val Mob,104.2,0.1233,0.1274,1.01,1606570000.0,4297280.0,0.0,0.0,0.0,0.0,0.0
HGFF11,Títulos e Val Mob,87.5,0.0926,0.08439999999999999,0.94,250565000.0,970202.0,0.0,0.0,0.0,0.0,0.0
HGIC11,Títulos e Val Mob,106.5,0.0557,0.1,0.91,49278300.0,481309.0,0.0,0.0,0.0,0.0,0.0
HGJH11,Lajes Corporativas,191.29,0.0925,0.0,0.64,335342000.0,0.0,2.0,26496.2,2683.23,0.1013,0.0
HGLG11,Logística,162.96,0.0697,0.0851,1.06,3822500000.0,9949180.0,19.0,3411.8,232.02,0.068,0.13699999999999998
HGPO11,Lajes Corporativas,291.63,0.060700000000000004,0.0633,0.97,511244000.0,669951.0,2.0,40394.6,2683.23,0.0664,0.0
HGRE11,Lajes Corporativas,136.02,0.0508,0.0725,0.87,1607450000.0,2762400.0,19.0,7365.18,523.49,0.0711,0.2958
HGRU11,Híbrido,128.27,0.07429999999999999,0.087,1.04,2361000000.0,3954580.0,71.0,4444.83,383.27,0.0862,0.011000000000000001
HLOG11,Logística,95.5,0.0895,0.0779,0.83,405875000.0,93917.0,5.0,2024.02,204.08,0.1008,0.0226
HMOC11,Shoppings,226.95,0.0217,0.0,0.95,86698800.0,0.0,0.0,0.0,0.0,0.0327,0.0
HOFC11,Lajes Corporativas,23.69,0.1462,0.0904,0.27,89524500.0,99594.0,4.0,2051.67,496.4,0.2419,0.3307
HOSI11,Híbrido,69.0,0.0998,0.1043,0.75,39568000.0,8494.0,0.0,0.0,0.0,0.0,0.0
HPDP11,Shoppings,88.97,0.0699,0.0661,0.99,258797000.0,7209.0,1.0,2049.33,153.7,0.075,0.0449
HRDF11,Híbrido,4.41,0.034,0.0,0.72,6691840.0,3554.0,0.0,0.0,0.0,0.0,0.0
HREC11,Títulos e Val Mob,83.18,0.1344,0.1193,0.89,428940000.0,121156.0,0.0,0.0,0.0,0.0,0.0
HSAF11,Títulos e Val Mob,87.39,0.1304,0.1197,0.93,220779000.0,467540.0,0.0,0.0,0.0,0.0,0.0
HSLG11,Logística,96.2,0.07690000000000001,0.0843,0.92,1217900000.0,977568.0,5.0,2766.44,239.46,0.0866,0.0
HSML11,Shoppings,94.24,0.094,0.086,0.99,1487160000.0,3042410.0,7.0,9955.08,781.96,0.0785,0.0528
HSRE11,Híbrido,103.4,0.0709,0.07,1.11,920128000.0,1542300.0,27.0,8589.9,706.77,0.0823,0.0361
HTMX11,Hotel,128.94,0.0919,0.1058,0.94,193969000.0,612784.0,23.0,3511.29,245.31,0.0699,0.0
HUCG11,Hospital,99.0,0.0711,0.0537,0.97,111078000.0,4005.0,2.0,2299.86,0.0,0.0,0.0
HUSC11,Outros,106.0,0.1005,0.0958,0.73,86910100.0,9986.0,1.0,1160.3,141.66,0.12210000000000001,0.0
HUSI11,Hospital,1136.8,0.0653,0.08220000000000001,1.03,132280000.0,1375.0,1.0,6638.86,445.9,0.0672,0.0
IAGR11,Títulos e Val Mob,100.57,0.12359999999999999,0.0969,1.03,26671200.0,50348.0,0.0,0.0,0.0,0.0,0.0
IBCR11,Títulos e Val Mob,79.19,0.11289999999999999,0.1336,0.82,75897500.0,130620.0,0.0,0.0,0.0,0.0,0.0
IBFF11,Títulos e Val Mob,66.4,0.0828,0.0,0.93,44267600.0,0.0,0.0,0.0,0.0,0.0,0.0
IDFI11,Híbrido,37.49,0.34409999999999996,0.7482,0.94,77151600.0,169924.0,1.0,0.0,0.0,0.0,0.0
IDGR11,Híbrido,21.0,0.6459999999999999,2.1216999999999997,0.92,18550500.0,214629.0,1.0,0.0,0.0,0.0,0.0
IFID11,Títulos e Val Mob,80.06,0.2027,0.0,1.02,59897000.0,0.0,0.0,0.0,0.0,0.0,0.0
IFIE11,Títulos e Val Mob,71.98,0.1435,0.0,0.83,64817600.0,0.0,0.0,0.0,0.0,0.0,0.0
IRDM11,Títulos e Val Mob,86.75,0.1257,0.12140000000000001,0.97,3160630000.0,4880140.0,0.0,0.0,0.0,0.0,0.0
IRIM11,Híbrido,95.8,0.1197,0.1207,1.0,183936000.0,92216.0,0.0,0.0,0.0,0.0,0.0
ITIP11,Títulos e Val Mob,76.8,0.2113,0.11960000000000001,0.98,57458000.0,95551.0,0.0,0.0,0.0,0.0,0.0
ITIT11,Títulos e Val Mob,77.65,0.133,0.086,0.9,69923400.0,115846.0,0.0,0.0,0.0,0.0,0.0
JASC11,Outros,100.0,0.024900000000000002,0.0495,0.97,271638000.0,386630.0,13.0,2790.84,32.94,0.0118,0.0
JBFO11,Títulos e Val Mob,92.01,0.0765,0.0727,1.04,117687000.0,0.0,0.0,0.0,0.0,0.0,0.0
JFLL11,Residencial,74.0,0.1568,0.09539999999999998,0.73,111044000.0,66512.0,2.0,7483.65,1267.27,0.1693,0.39049999999999996
JGPX11,Híbrido,99.5,0.1233,0.13849999999999998,1.04,84385600.0,250464.0,0.0,0.0,0.0,0.0,0.0
JPPA11,Híbrido,98.32,0.1281,0.1577,0.99,88886200.0,369091.0,0.0,0.0,0.0,0.0,0.0
JPPC11,Híbrido,191.9,-0.0373,0.0,0.47,10554500.0,1262.0,0.0,0.0,0.0,0.0,0.0
JRDM11,Shoppings,85.9,0.0797,0.08349999999999999,0.96,216723000.0,51481.0,1.0,7394.68,671.49,0.0908,0.011899999999999999
JSAF11,Títulos e Val Mob,97.15,0.0978,0.1072,0.98,152822000.0,656368.0,0.0,0.0,0.0,0.0,0.0
JSRE11,Híbrido,79.29,0.0718,0.0689,0.7,1646640000.0,2926400.0,6.0,13943.9,1181.8,0.0848,0.0821
KCRE11,Títulos e Val Mob,96.9,0.111,0.10300000000000001,0.93,348840000.0,443902.0,0.0,0.0,0.0,0.0,0.0
KEVE11,Residencial,1078.99,0.0058,0.053,1.18,159368000.0,32711.0,0.0,0.0,0.0,0.0,0.0
KFOF11,Títulos e Val Mob,98.05,0.0904,0.0866,1.0,444492000.0,1058500.0,0.0,0.0,0.0,0.0,0.0
KINP11,Residencial,9.82,0.0,0.986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KISU11,Títulos e Val Mob,8.73,0.10439999999999999,0.0966,0.95,385832000.0,804795.0,0.0,0.0,0.0,0.0,0.0
KIVO11,Títulos e Val Mob,91.35,0.12,0.16010000000000002,0.97,111002000.0,253449.0,0.0,0.0,0.0,0.0,0.0
KNCA11,Títulos e Val Mob,105.75,0.07440000000000001,0.13720000000000002,1.02,1638000000.0,2680610.0,0.0,0.0,0.0,0.0,0.0
