papel,segmento,cotacao,ffo_yield,dividend_yield,p_sobre_vp,valor_de_mercado,liquidez,qtd_de_imoveis,preco_do_m2,aluguel_por_m2,cap_rate,vacancia_media
BBVJ11,Lajes Corporativas,62.99,0.0124,0.0,0.95,197789000.0,0.0,1.0,9620.13,491.16,0.051100000000000007,0.44659999999999994
BCFF11,Títulos e Val Mob,72.05,0.1,0.0958,0.95,1814680000.0,2445400.0,0.0,0.0,0.0,0.0,0.0
BCIA11,Títulos e Val Mob,103.65,0.09910000000000001,0.084,0.95,385478000.0,809204.0,0.0,0.0,0.0,0.0,0.0
BCRI11,Títulos e Val Mob,76.65,0.17739999999999997,0.1417,0.77,479666000.0,653142.0,0.0,0.0,0.0,0.0,0.0
BICE11,Títulos e Val Mob,947.99,0.07919999999999999,0.1291,0.97,74226700.0,69318.0,0.0,0.0,0.0,0.0,0.0
BICR11,Títulos e Val Mob,98.0,0.1402,0.099,0.97,49000000.0,665.0,0.0,0.0,0.0,0.0,0.0
BIME11,Híbrido,7.7,0.1386,0.14429999999999998,0.87,45011100.0,76502.0,2.0,1266.93,0.0,0.0,0.0
BLCA11,Lajes Corporativas,132.0,0.051,0.0528,0.97,211200000.0,59881.0,1.0,52076.2,3102.57,0.0596,0.0
BLCP11,Logística,91.0,0.0541,0.022000000000000002,0.81,208962000.0,0.0,2.0,3014.16,199.89,0.0663,0.0
BLMC11,Títulos e Val Mob,81.65,0.1223,0.1324,0.83,32619200.0,4949.0,0.0,0.0,0.0,0.0,0.0
BLMG11,Outros,67.24,0.1158,0.1392,0.77,256224000.0,518202.0,1.0,326.82,41.41,0.1267,0.0
BLMO11,Lajes Corporativas,20999.0,0.021099999999999997,0.030600000000000002,0.63,79733200.0,0.0,1.0,12365.4,564.87,0.045700000000000005,0.0
BLMR11,Títulos e Val Mob,7.45,0.11630000000000001,0.1118,0.93,190285000.0,490712.0,0.0,0.0,0.0,0.0,0.0
BLUR11,Títulos e Val Mob,100.39,0.0512,0.1242,1.05,9035100.0,3965.0,0.0,0.0,0.0,0.0,0.0
BMLC11,Híbrido,104.0,0.07400000000000001,0.1148,0.94,103834000.0,23408.0,2.0,12088.2,1282.66,0.1061,0.0
BNFS11,Outros,119.4,0.1424,0.1369,1.3,83580000.0,146026.0,18.0,7671.46,1312.01,0.171,0.0
BPFF11,Outros,71.77,0.163,0.10099999999999999,0.92,322414000.0,366418.0,0.0,0.0,0.0,0.0,0.0
BPML11,Shoppings,64.81,0.0564,0.0264,0.49,279012000.0,53672.0,4.0,3515700.0,704763.4,0.2005,0.0833
BPRP11,Outros,109.15,0.09759999999999999,0.0989,1.0,147335000.0,811.0,1.0,6383.51,648.64,0.1016,0.0
BRCO11,Logística,120.74,0.0663,0.07,1.01,1784390000.0,4193310.0,11.0,3307.85,308.67,0.0933,0.1206
BRCR11,Híbrido,68.28,0.0796,0.08410000000000001,0.68,1818860000.0,1781010.0,9.0,12108.6,1223.35,0.10099999999999999,0.1198
BREV11,Híbrido,111.0,0.0617,0.06849999999999999,0.95,107359000.0,1813.0,13.0,19374.5,1425.56,0.0736,0.0
BRIM11,Residencial,1030.22,0.0708,0.17629999999999998,0.94,127888000.0,0.0,1.0,7164.34,0.0,0.0,0.0
BRIP11,Híbrido,950.01,0.1324,0.2134,1.0,204703000.0,110.0,7.0,7561.95,0.0,0.0,0.0
BRLA11,Outros,160.0,0.05,0.0834,1.02,502387000.0,117654.0,7.0,3769.18,190.43,0.050499999999999996,0.0
BROF11,Híbrido,69.25,0.0017000000000000001,0.0269,0.65,804049000.0,1816040.0,2.0,8757.87,14.74,0.0017000000000000001,0.0506
BTAL11,Outros,93.41,0.0849,0.1066,0.89,558847000.0,932124.0,9.0,1658.08,159.83,0.0964,0.0
BTCI11,Títulos e Val Mob,9.47,0.1659,0.084,0.92,942465000.0,2334930.0,0.0,0.0,0.0,0.0,0.0
BTCR11,Títulos e Val Mob,88.0,0.12480000000000001,0.056100000000000004,0.92,423289000.0,0.0,0.0,0.0,0.0,0.0,0.0
BTLG11,Híbrido,106.4,0.0495,0.0867,1.08,2241520000.0,7684580.0,20.0,4486.94,217.28,0.0484,0.008
BTRA11,Outros,76.01,0.0719,0.1278,0.64,255740000.0,590949.0,6.0,3.51,0.48,0.138,0.0
BTSG11,Híbrido,140.0,0.10890000000000001,0.058899999999999994,1.02,108502000.0,165191.0,1.0,5750.8,681.21,0.1185,0.0
BTWR11,Lajes Corporativas,107.0,0.059800000000000006,0.054400000000000004,0.95,86591900.0,0.0,1.0,4341.04,281.46,0.06480000000000001,0.0
BVAR11,Outros,100.01,0.7465,1.804,0.09,62560300.0,0.0,62.0,477.5,390.88,0.8186,0.0754
CACR11,Desconhecido,105.5,0.17809999999999998,0.15259999999999999,1.01,190684000.0,591225.0,0.0,0.0,0.0,0.0,0.0
CARE11,Híbrido,1.98,-0.036000000000000004,0.0,0.24,70824400.0,19224.0,1.0,0.0,0.0,0.0037,0.0
CBOP11,Lajes Corporativas,35.99,0.1121,0.1134,0.49,50925800.0,8006.0,1.0,3125.51,268.21,0.0858,0.39649999999999996
CCME11,Outros,110.0,0.0449,0.0659,1.08,330421000.0,202.0,1.0,22206.5,35.42,0.0016,0.0
CCRF11,Títulos e Val Mob,87.4,0.08130000000000001,0.12480000000000001,0.88,137384000.0,4069.0,0.0,0.0,0.0,0.0,0.0
CEOC11,Lajes Corporativas,62.99,0.1017,0.1103,0.8,114371000.0,87092.0,1.0,6851.82,822.31,0.12,0.0
CFHI11,Outros,935.66,-0.0375,0.0,1.46,88513400.0,15232.0,4.0,6631.22,0.0,0.0,0.0
CJCT11,Lajes Corporativas,64.55,0.0121,0.0062,0.98,202687000.0,16279.0,1.0,9858.38,491.16,0.049800000000000004,0.44659999999999994
CNES11,Lajes Corporativas,28.45,0.046900000000000004,0.047599999999999996,0.31,83906100.0,5423.0,1.0,1207.46,180.32,0.1493,0.546
CORM11,Híbrido,81.0,0.0969,0.0192,0.96,82402600.0,0.0,3.0,7552.78,741.54,0.09820000000000001,0.0
CPFF11,Títulos e Val Mob,73.72,0.1165,0.0891,0.89,188213000.0,399089.0,0.0,0.0,0.0,0.0,0.0
CPSH11,Shoppings,116.0,0.0033,0.009399999999999999,1.14,158920000.0,38928.0,1.0,1252.11,36.11,0.0288,0.0
CPTR11,Títulos e Val Mob,96.1,0.0907,0.1795,0.98,397662000.0,1895440.0,0.0,0.0,0.0,0.0,0.0
CPTS11,Títulos e Val Mob,84.61,0.0125,0.1304,0.93,2689140000.0,6083000.0,0.0,0.0,0.0,0.0,0.0
CRAA11,Títulos e Val Mob,103.39,0.060700000000000004,0.057800000000000004,1.02,51161100.0,161818.0,0.0,0.0,0.0,0.0,0.0
CRFF11,Títulos e Val Mob,79.0,0.0929,0.0956,0.88,54513200.0,36958.0,0.0,0.0,0.0,0.0,0.0
CTXT11,Lajes Corporativas,13.67,-0.1677,0.0,0.43,46589700.0,3335.0,1.0,982.4,5.67,0.0058,0.9697
CVBI11,Títulos e Val Mob,92.2,0.1346,0.1264,0.96,1015140000.0,2910330.0,0.0,0.0,0.0,0.0,0.0
CXAG11,Outros,87.9,0.1005,0.099,0.76,183766000.0,117125.0,32.0,3197.7,356.04,0.11130000000000001,0.0
CXCE11B,Lajes Corporativas,43.49,0.11199999999999999,0.1043,0.67,74496200.0,34044.0,1.0,3548.03,433.71,0.1222,0.0
CXCI11,Títulos e Val Mob,87.0,0.023799999999999998,0.1073,0.9,179022000.0,164082.0,0.0,0.0,0.0,0.0,0.0
CXCO11,Lajes Corporativas,84.2,0.10710000000000001,0.1033,0.85,330443000.0,212019.0,10.0,3561.52,401.82,0.1128,0.0
CXRI11,Títulos e Val Mob,80.79,0.08810000000000001,0.0858,0.89,127306000.0,85823.0,0.0,0.0,0.0,0.0,0.0
CXTL11,Logística,295.0,0.0333,0.5542,0.71,15811100.0,22031.0,1.0,2120.49,316.18,0.1491,0.0
DAMT11B,Híbrido,19.4,0.0527,0.0379,1.47,141724000.0,1360.0,1.0,2206.62,96.81,0.043899999999999995,0.1375
DCRA11,Títulos e Val Mob,9.52,0.1438,0.1515,0.99,64154400.0,279378.0,0.0,0.0,0.0,0.0,0.0
DEVA11,Títulos e Val Mob,59.71,0.1133,0.1772,0.63,838621000.0,2019530.0,0.0,0.0,0.0,0.0,0.0
DMAC11,Residencial,13.0,-7.585,0.0,2.61,2029400.0,0.0,0.0,0.0,0.0,0.0,0.0
DOMC11,Híbrido,439.0,0.0018,0.0,4.43,1072830000.0,0.0,2.0,25671.9,159.88,0.0062,0.3825
DOVL11B,Lajes Corporativas,1200.69,0.057,0.07139999999999999,1.0,79733000.0,922.0,2.0,4559.52,612.18,0.1343,0.295
DPRO11,Híbrido,96.14,0.09849999999999999,0.10800000000000001,0.99,35718100.0,3752.0,1.0,2721.94,211.76,0.07780000000000001,0.0
DRIT11B,Lajes Corporativas,97.0,0.081,0.0827,0.73,44937900.0,474.0,6.0,7315.29,894.4,0.1223,0.0779
DVFF11,Híbrido,85.49,0.0732,0.1048,0.9,94120200.0,53980.0,0.0,0.0,0.0,0.0,0.0
EDFO11B,Lajes Corporativas,191.57,0.10400000000000001,0.1017,1.06,45210500.0,3818.0,1.0,126814.0,14455.33,0.114,0.0
EDGA11,Lajes Corporativas,21.3,0.0711,0.06849999999999999,0.35,81196800.0,38427.0,1.0,3228.38,353.99,0.1096,0.41240000000000004
EGAF11,Títulos e Val Mob,99.8,0.021400000000000002,0.1945,1.01,188514000.0,565134.0,0.0,0.0,0.0,0.0,0.0
ELDO11B,Shoppings,1104.31,0.0934,0.10300000000000001,0.77,869375000.0,0.0,1.0,11431.7,1275.08,0.1115,0.009000000000000001
EQIN11,Títulos e Val Mob,93.5,0.1142,0.0,1.02,158757000.0,0.0,0.0,0.0,0.0,0.0,0.0
EQIR11,Títulos e Val Mob,8.78,0.1275,0.1507,0.87,44119500.0,125565.0,0.0,0.0,0.0,0.0,0.0
ERCR11,Híbrido,76000.0,-0.013300000000000001,0.0394,1.3,180576000.0,0.0,0.0,0.0,0.0,0.0,0.0
ERPA11,Lajes Corporativas,119.0,0.058600000000000006,0.0697,0.87,59609700.0,29101.0,1.0,17640.2,1382.98,0.0784,0.0
EURO11,Logística,244.98,0.09359999999999999,0.0858,0.75,94056600.0,55275.0,7.0,795.27,82.09,0.1032,0.0
EVBI11,Híbrido,98.94,0.068,0.0864,1.0,213106000.0,128595.0,8.0,5712.83,383.21,0.06709999999999999,0.0058
EXES11,Títulos e Val Mob,88.0,0.0572,0.1036,0.94,36299600.0,80907.0,0.0,0.0,0.0,0.0,0.0
FAED11,Outros,177.94,0.1052,0.1059,0.82,114267000.0,196199.0,3.0,3005.9,334.77,0.1114,0.0
FAMB11B,Lajes Corporativas,1089.99,-0.0552,0.0,0.37,114231000.0,131314.0,1.0,1914.27,3.53,0.0018,0.8931
FATN11,Híbrido,94.9,0.09699999999999999,0.1093,0.95,120399000.0,150092.0,29.0,24576.2,2030.8,0.08259999999999999,0.0
FCFL11,Outros,115.0,0.0855,0.08689999999999999,0.99,399511000.0,178100.0,1.0,12868.9,1167.97,0.0908,0.0
FEXC11,Títulos e Val Mob,83.5,0.018799999999999997,0.057300000000000004,8.1,8310020000.0,0.0,0.0,0.0,0.0,0.0,0.0
FFCI11,Lajes Corporativas,182.03,0.0256,0.0,0.87,671817000.0,0.0,9.0,16429.0,980.41,0.059699999999999996,0.1866
FGAA11,Híbrido,9.86,0.11410000000000001,0.16820000000000002,1.03,336202000.0,1466530.0,0.0,0.0,0.0,0.0,0.0
FIGS11,Shoppings,61.25,0.0828,0.07769999999999999,0.81,174562000.0,200422.0,2.0,2694.4,234.24,0.08689999999999999,0.09849999999999999
FIIB11,Híbrido,505.91,0.0882,0.0787,1.1,346548000.0,231611.0,11.0,623.8,61.14,0.098,0.011399999999999999
FIIP11B,Híbrido,171.39,0.0987,0.0897,0.84,158906000.0,68585.0,7.0,2263.6,253.56,0.11199999999999999,0.0
FISC11,Lajes Corporativas,165.0,0.0033,0.0209,1.43,280499000.0,0.0,4.0,20819.3,675.74,0.0325,0.06309999999999999
FISD11,Títulos e Val Mob,203.32,-0.21059999999999998,0.0,2.72,218079000.0,0.0,1.0,0.0,0.0,0.0,0.0
FIXX11,Títulos e Val Mob,85.78,0.0546,0.0,1.26,321608000.0,0.0,0.0,0.0,0.0,0.0,0.0
FLCR11,Títulos e Val Mob,93.45,0.15259999999999999,0.1454,0.94,59210300.0,155779.0,0.0,0.0,0.0,0.0,0.0
FLMA11,Híbrido,142.25,0.0768,0.0782,0.89,196400000.0,85396.0,2.0,11269.3,951.66,0.08439999999999999,0.0
FLRP11,Shoppings,1900.0,0.0741,0.0781,1.04,123941000.0,9594.0,1.0,2533.83,197.99,0.0781,0.0292
FMOF11,Lajes Corporativas,57.01,0.0075,0.008,0.48,28961500.0,31475.0,2.0,1716.09,153.51,0.0895,0.37060000000000004
FPAB11,Lajes Corporativas,164.01,0.1359,0.1014,0.44,123008000.0,2814.0,2.0,2682.82,465.11,0.1734,0.5059
FPNG11,Lajes Corporativas,69.5,0.08869999999999999,0.1259,0.42,100365000.0,0.0,7.0,17574.6,1195.78,0.068,0.1962
FRBR11,Títulos e Val Mob,103.71,0.10710000000000001,0.0,1.04,575259000.0,0.0,0.0,0.0,0.0,0.0,0.0
FTCE11B,Híbrido,2900.89,-0.023799999999999998,0.0408,1.02,2811560000.0,0.0,61.0,2214.31,47.64,0.0215,0.0
FVBI11,Lajes Corporativas,159.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,636.95,0.0,0.0
FVPQ11,Shoppings,117.4,0.0867,0.0866,0.61,328738000.0,57023.0,1.0,5614.58,878.18,0.1564,0.05
FZDA11,Outros,154.21,-0.0044,0.0144,0.69,239026000.0,11475.0,6.0,2.85,0.0,0.0,0.0
GALG11,Híbrido,9.14,0.1013,0.0928,1.0,525416000.0,943789.0,5.0,5113.44,489.95,0.0958,0.0
GAME11,Outros,9.21,0.086,0.1378,0.91,199836000.0,241142.0,0.0,0.0,0.0,0.0,0.0
GCFF11,Títulos e Val Mob,69.3,0.1204,0.1075,0.89,24981100.0,48006.0,0.0,0.0,0.0,0.0,0.0
GCOI11,Híbrido,98.99,0.014199999999999999,0.008100000000000001,1.01,11185900.0,2601.0,5.0,5649.32,0.0,0.0,0.0
GCRA11,Títulos e Val Mob,93.5,0.0754,0.1574,0.95,163706000.0,361396.0,0.0,0.0,0.0,0.0,0.0
GCRI11,Títulos e Val Mob,91.74,0.0983,0.1469,0.96,133377000.0,200850.0,0.0,0.0,0.0,0.0,0.0
GESE11B,Outros,1520.0,0.1108,0.10980000000000001,0.86,79040000.0,0.0,1.0,6173.08,705.84,0.1143,0.0
GGRC11,Logística,120.45,0.0815,0.09970000000000001,1.06,979754000.0,1384630.0,16.0,1256.5,113.97,0.0907,0.0
GLOG11,Logística,70.13,0.19260000000000002,0.0176,0.66,52597500.0,65260.0,1.0,723.19,166.7,0.2305,0.0
GRLV11,Logística,145.5,0.0572,0.0,24.38,156199000.0,0.0,1.0,0.0,183.0,0.0,0.0369
GRWA11,Títulos e Val Mob,10.3,0.0004,0.0416,1.01,13051100.0,6803.0,0.0,0.0,0.0,0.0,0.0
GSFI11,Shoppings,7.43,0.0,0.0,0.52,558722000.0,1436900.0,0.0,0.0,0.0,0.0,0.0
GTLG11,Logística,94.85,0.08900000000000001,0.0926,1.04,680359000.0,6357.0,5.0,4056.58,309.21,0.0762,0.0305
GTWR11,Lajes Corporativas,83.25,0.11220000000000001,0.10400000000000001,0.88,999000000.0,1099770.0,3.0,11069.9,1331.53,0.12029999999999999,0.0
GURB11,Híbrido,104.0,-0.015700000000000002,0.0147,0.94,118057000.0,1922320.0,2.0,20527.8,3027.88,0.1475,0.09699999999999999
GWIR11,Shoppings,175.99,0.027999999999999997,0.0,0.74,67231200.0,0.0,0.0,0.0,0.0,0.0421,0.0
HAAA11,Lajes Corporativas,63.62,0.0915,0.0892,0.79,219807000.0,1458.0,2.0,15872.3,1442.86,0.0909,0.152
HABT11,Títulos e Val Mob,96.53,0.0913,0.131,0.97,784478000.0,1553140.0,0.0,0.0,0.0,0.0,0.0
HBCR11,Outros,111.27,0.0941,0.0528,1.08,124529000.0,795908.0,4.0,7623.32,654.56,0.0859,0.0
HBRH11,Híbrido,94.98,0.0862,0.0753,0.85,263304000.0,77797.0,5.0,8723.09,838.75,0.0962,0.028300000000000002
HBTT11,Títulos e Val Mob,1055.0,0.0653,0.0,1.19,190126000.0,0.0,0.0,0.0,0.0,0.0,0.0
HCHG11,Outros,80.99,0.0655,0.1364,0.83,97188000.0,37911.0,0.0,0.0,0.0,0.0,0.0
HCRI11,Hospital,274.41,0.0751,0.1043,0.89,54882000.0,39027.0,1.0,9948.12,1188.32,0.1195,0.0
HCTR11,Títulos e Val Mob,58.01,0.13470000000000001,0.19030000000000002,0.52,1281100000.0,3017200.0,0.0,0.0,0.0,0.0,0.0
HDEL11,Logística,106.09,0.0038,0.035699999999999996,1.35,40099900.0,0.0,0.0,0.0,0.0,0.0,0.0
HFOF11,Títulos e Val Mob,78.01,0.0977,0.0908,0.94,1796340000.0,2044760.0,0.0,0.0,0.0,0.0,0.0
HGAG11,Outros,29.51,-0.0176,0.0978,1.27,7325920.0,18153.0,0.0,0.0,0.0,0.0,0.0
HGBS11,Shoppings,223.79,0.0738,0.0711,1.01,2237900000.0,1846960.0,12.0,4381.35,326.72,0.0746,0.0683
HGCR11,Títulos e Val Mob,105.6,0.1217,0.1265,1.02,1628150000.0,4121360.0,0.0,0.0,0.0,0.0,0.0
HGFF11,Títulos e Val Mob,85.95,0.0943,0.0858,0.92,246126000.0,1024350.0,0.0,0.0,0.0,0.0,0.0
HGIC11,Títulos e Val Mob,108.0,0.054900000000000004,0.1069,0.92,49972400.0,520040.0,0.0,0.0,0.0,0.0,0.0
HGJH11,Lajes Corporativas,191.29,0.0925,0.0,0.64,335342000.0,0.0,2.0,26496.2,2683.23,0.1013,0.0
HGLG11,Logística,164.64,0.069,0.0842,1.07,3861910000.0,9683380.0,19.0,3446.97,232.02,0.0673,0.13699999999999998
HGPO11,Lajes Corporativas,283.97,0.0623,0.0646,0.95,497816000.0,683055.0,2.0,39333.6,2683.23,0.0682,0.0
HGRE11,Lajes Corporativas,139.32,0.0496,0.0707,0.9,1646450000.0,2593080.0,19.0,7543.87,523.49,0.0694,0.2958
HGRU11,Híbrido,129.24,0.0737,0.0861,1.05,2378850000.0,3751060.0,71.0,4478.44,383.27,0.08560000000000001,0.011000000000000001
HLOG11,Logística,95.37,0.08960000000000001,0.078,0.83,405322000.0,99291.0,5.0,2021.26,204.08,0.10099999999999999,0.0226
HMOC11,Shoppings,226.95,0.0217,0.0,0.95,86698800.0,0.0,0.0,0.0,0.0,0.0327,0.0
HOFC11,Lajes Corporativas,24.14,0.1435,0.095,0.27,91225100.0,94149.0,4.0,2090.64,496.4,0.23739999999999997,0.3307
HOSI11,Híbrido,69.17,0.09949999999999999,0.1051,0.75,39665500.0,8739.0,0.0,0.0,0.0,0.0,0.0
HPDP11,Shoppings,82.99,0.075,0.0699,0.93,241402000.0,7967.0,1.0,1911.59,153.7,0.08039999999999999,0.0449
HRDF11,Híbrido,4.97,0.0302,0.0,0.81,7541600.0,3226.0,0.0,0.0,0.0,0.0,0.0
HREC11,Títulos e Val Mob,83.79,0.1335,0.1211,0.89,432085000.0,118642.0,0.0,0.0,0.0,0.0,0.0
HSAF11,Títulos e Val Mob,88.61,0.1133,0.1199,0.95,223861000.0,458471.0,0.0,0.0,0.0,0.0,0.0
HSLG11,Logística,95.0,0.0746,0.0848,0.91,1202710000.0,946183.0,5.0,2731.93,225.16,0.0824,0.0
HSML11,Shoppings,94.09,0.0941,0.0852,0.99,1484800000.0,2950010.0,7.0,9939.24,781.96,0.0787,0.0528
HSRE11,Híbrido,102.56,0.071,0.0708,1.1,912653000.0,1320650.0,27.0,8520.12,700.42,0.08220000000000001,0.0
HTMX11,Hotel,125.03,0.09480000000000001,0.09570000000000001,0.91,188087000.0,558501.0,23.0,3404.81,245.31,0.07200000000000001,0.0
HUCG11,Hospital,89.0,0.0791,0.0644,0.87,99858000.0,2468.0,2.0,2067.55,0.0,0.0,0.0
HUSC11,Outros,105.9,0.10060000000000001,0.09570000000000001,0.73,86828200.0,9696.0,1.0,1159.2,141.66,0.1222,0.0
HUSI11,Hospital,1136.8,0.0653,0.081,1.03,132280000.0,2647.0,1.0,6638.86,445.9,0.0672,0.0
IAGR11,Títulos e Val Mob,101.0,0.1231,0.08259999999999999,1.03,26785200.0,43229.0,0.0,0.0,0.0,0.0,0.0
IBCR11,Títulos e Val Mob,77.61,0.1152,0.1502,0.8,74383200.0,135949.0,0.0,0.0,0.0,0.0,0.0
IBFF11,Títulos e Val Mob,66.4,0.0828,0.0070999999999999995,0.93,44267600.0,0.0,0.0,0.0,0.0,0.0,0.0
IDFI11,Híbrido,38.95,0.3312,0.7291,0.97,80156200.0,167837.0,1.0,0.0,0.0,0.0,0.0
IDGR11,Híbrido,25.0,0.5427000000000001,1.6719,1.09,22084000.0,335.0,1.0,0.0,0.0,0.0,0.0
IFID11,Títulos e Val Mob,80.06,0.2027,0.0,1.02,59897000.0,0.0,0.0,0.0,0.0,0.0,0.0
IFIE11,Títulos e Val Mob,71.98,0.1435,0.0,0.83,64817600.0,0.0,0.0,0.0,0.0,0.0,0.0
IRDM11,Títulos e Val Mob,86.03,0.1267,0.1354,0.96,3134400000.0,4979710.0,0.0,0.0,0.0,0.0,0.0
IRIM11,Híbrido,94.95,0.1208,0.1362,0.99,182304000.0,109661.0,0.0,0.0,0.0,0.0,0.0
ITIP11,Títulos e Val Mob,77.44,0.2096,0.12119999999999999,0.99,57936800.0,104042.0,0.0,0.0,0.0,0.0,0.0
ITIT11,Títulos e Val Mob,77.48,0.1333,0.0857,0.89,69770300.0,106980.0,0.0,0.0,0.0,0.0,0.0
JASC11,Outros,100.0,0.024900000000000002,0.049800000000000004,0.97,271638000.0,54072.0,13.0,2790.84,32.94,0.0118,0.0
JBFO11,Títulos e Val Mob,92.01,0.0765,0.07339999999999999,1.04,117687000.0,0.0,0.0,0.0,0.0,0.0,0.0
JFLL11,Residencial,72.94,0.1591,0.0967,0.72,109454000.0,64856.0,2.0,7376.45,1267.27,0.1718,0.39049999999999996
JGPX11,Híbrido,100.26,0.12240000000000001,0.1348,1.05,85030200.0,261886.0,0.0,0.0,0.0,0.0,0.0
JPPA11,Híbrido,99.69,0.1263,0.1597,1.0,90124700.0,392798.0,0.0,0.0,0.0,0.0,0.0
JPPC11,Híbrido,192.0,-0.037200000000000004,0.0,0.47,10560000.0,1267.0,0.0,0.0,0.0,0.0,0.0
JRDM11,Shoppings,85.9,0.0797,0.0888,0.96,216723000.0,55233.0,1.0,7394.68,671.49,0.0908,0.011899999999999999
JSAF11,Títulos e Val Mob,97.35,0.09759999999999999,0.10679999999999999,0.99,153136000.0,646547.0,0.0,0.0,0.0,0.0,0.0
JSRE11,Híbrido,79.21,0.0719,0.0693,0.7,1644980000.0,2833660.0,6.0,13929.8,1181.8,0.0848,0.0821
KCRE11,Títulos e Val Mob,97.43,0.1104,0.1051,0.93,350748000.0,455777.0,0.0,0.0,0.0,0.0,0.0
KEVE11,Residencial,1030.0,0.0060999999999999995,0.0555,1.12,152132000.0,36605.0,0.0,0.0,0.0,0.0,0.0
KFOF11,Títulos e Val Mob,94.39,0.09390000000000001,0.0894,0.97,427900000.0,1090540.0,0.0,0.0,0.0,0.0,0.0
KINP11,Residencial,9.82,0.0,1.0321,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KISU11,Títulos e Val Mob,8.63,0.1056,0.0977,0.94,381412000.0,807961.0,0.0,0.0,0.0,0.0,0.0
KIVO11,Títulos e Val Mob,94.45,0.1161,0.1552,1.0,114768000.0,228911.0,0.0,0.0,0.0,0.0,0.0
KNCA11,Títulos e Val Mob,106.46,0.0739,0.13699999999999998,1.03,1648990000.0,2579210.0,0.0,0.0,0.0,0.0,0.0
KNCR11,Títulos e Val Mob,98.25,0.09939999999999999,0.1307,0.97,5609790000.0,14486300.0,0.0,0.0,0.0,0.0,0.0
