papel,segmento,cotacao,ffo_yield,dividend_yield,p_sobre_vp,valor_de_mercado,liquidez,qtd_de_imoveis,preco_do_m2,aluguel_por_m2,cap_rate,vacancia_media
BROF11,Híbrido,69.84,0.0016,0.026699999999999998,0.66,810899000.0,1741920.0,2.0,8832.49,14.74,0.0017000000000000001,0.0506
BTAL11,Outros,91.75,0.08650000000000001,0.10859999999999999,0.88,548916000.0,978048.0,9.0,1628.61,159.83,0.0981,0.0
BTCI11,Títulos e Val Mob,9.39,0.1673,0.08470000000000001,0.91,934504000.0,2324050.0,0.0,0.0,0.0,0.0,0.0
BTCR11,Títulos e Val Mob,88.0,0.12480000000000001,0.056100000000000004,0.92,423289000.0,0.0,0.0,0.0,0.0,0.0,0.0
BTLG11,Híbrido,107.48,0.049,0.0858,1.09,2264270000.0,8151960.0,20.0,4532.49,217.28,0.0479,0.008
BTRA11,Outros,74.67,0.0732,0.1301,0.63,251232000.0,655404.0,6.0,3.45,0.48,0.1405,0.0
BTSG11,Híbrido,140.0,0.10890000000000001,0.058899999999999994,1.02,108502000.0,161436.0,1.0,5750.8,681.21,0.1185,0.0
BTSI11,Híbrido,95.29,0.009899999999999999,0.0,0.78,201380000.0,103968.0,2.0,1060.8,14.98,0.0141,0.065
BTWR11,Lajes Corporativas,107.0,0.059800000000000006,0.054400000000000004,0.95,86591900.0,0.0,1.0,4341.04,281.46,0.06480000000000001,0.0
BVAR11,Outros,100.01,0.7465,1.804,0.09,62560300.0,0.0,62.0,477.5,390.88,0.8186,0.0754
CACR11,Desconhecido,106.99,0.17559999999999998,0.1505,1.03,193377000.0,617319.0,0.0,0.0,0.0,0.0,0.0
CARE11,Híbrido,1.94,-0.036699999999999997,0.0,0.23,69393600.0,18703.0,1.0,0.0,0.0,0.0038,0.0
CBOP11,Lajes Corporativas,35.85,0.1125,0.11380000000000001,0.49,50727800.0,7773.0,1.0,3113.35,268.21,0.0861,0.39649999999999996
CCME11,Outros,101.72,0.048499999999999995,0.0713,1.0,305550000.0,258.0,1.0,20534.9,35.42,0.0017000000000000001,0.0
CCRF11,Títulos e Val Mob,90.49,0.0785,0.12050000000000001,0.91,142241000.0,4024.0,0.0,0.0,0.0,0.0,0.0
CEOC11,Lajes Corporativas,63.1,0.1015,0.1101,0.8,114570000.0,76266.0,1.0,6863.79,822.31,0.1198,0.0
CFHI11,Outros,935.66,-0.0375,0.0,1.46,88513400.0,14886.0,4.0,6631.22,0.0,0.0,0.0
CJCT11,Lajes Corporativas,64.51,0.0121,0.0062,0.97,202561000.0,19856.0,1.0,9852.27,491.16,0.0499,0.44659999999999994
CNES11,Lajes Corporativas,28.01,0.04769999999999999,0.0484,0.31,82608400.0,5214.0,1.0,1188.79,180.32,0.1517,0.546
CORM11,Híbrido,81.0,0.0969,0.0192,0.96,82402600.0,0.0,3.0,7552.78,741.54,0.09820000000000001,0.0
CPFF11,Títulos e Val Mob,73.47,0.11689999999999999,0.0894,0.89,187574000.0,400474.0,0.0,0.0,0.0,0.0,0.0
CPSH11,Shoppings,117.68,0.0033,0.009300000000000001,1.15,161222000.0,40917.0,1.0,1270.24,36.11,0.028399999999999998,0.0
CPTR11,Títulos e Val Mob,96.47,0.0904,0.1788,0.98,399193000.0,1907710.0,0.0,0.0,0.0,0.0,0.0
CPTS11,Títulos e Val Mob,85.18,0.0124,0.12960000000000002,0.94,2707260000.0,6034330.0,0.0,0.0,0.0,0.0,0.0
CRAA11,Títulos e Val Mob,103.44,0.060700000000000004,0.057699999999999994,1.02,51185800.0,155114.0,0.0,0.0,0.0,0.0,0.0
CRFF11,Títulos e Val Mob,79.01,0.0929,0.0955,0.88,54520100.0,48088.0,0.0,0.0,0.0,0.0,0.0
CTXT11,Lajes Corporativas,13.39,-0.17120000000000002,0.0,0.42,45635400.0,3303.0,1.0,962.28,5.67,0.0059,0.9697
CVBI11,Títulos e Val Mob,92.19,0.1346,0.1265,0.96,1015030000.0,2893130.0,0.0,0.0,0.0,0.0,0.0
CXAG11,Outros,88.02,0.10039999999999999,0.09880000000000001,0.76,184016000.0,113250.0,32.0,3202.07,356.04,0.1112,0.0
CXCE11B,Lajes Corporativas,43.7,0.1115,0.1038,0.67,74855900.0,32903.0,1.0,3565.17,433.71,0.1217,0.0
CXCI11,Títulos e Val Mob,86.43,0.024,0.10800000000000001,0.9,177849000.0,162930.0,0.0,0.0,0.0,0.0,0.0
CXCO11,Lajes Corporativas,85.6,0.10529999999999999,0.1016,0.86,335937000.0,210068.0,10.0,3620.74,401.82,0.111,0.0
CXRI11,Títulos e Val Mob,78.5,0.0906,0.0883,0.86,123697000.0,86286.0,0.0,0.0,0.0,0.0,0.0
CXTL11,Logística,314.8,0.031200000000000002,0.5194,0.76,16872300.0,26980.0,1.0,2262.81,316.18,0.13970000000000002,0.0
DAMT11B,Híbrido,19.89,0.051399999999999994,0.037000000000000005,1.51,145303000.0,1111.0,1.0,2262.35,96.81,0.042800000000000005,0.1375
DCRA11,Títulos e Val Mob,9.49,0.14429999999999998,0.1519,0.99,63952200.0,280626.0,0.0,0.0,0.0,0.0,0.0
DEVA11,Títulos e Val Mob,54.92,0.1232,0.19269999999999998,0.58,771346000.0,2148950.0,0.0,0.0,0.0,0.0,0.0
DMAC11,Residencial,13.0,-7.585,0.0,2.61,2029400.0,0.0,0.0,0.0,0.0,0.0,0.0
DOMC11,Híbrido,439.0,0.0018,0.0,4.43,1072830000.0,0.0,2.0,25671.9,159.88,0.0062,0.3825
DOVL11B,Lajes Corporativas,1200.69,0.057,0.07139999999999999,1.0,79733000.0,764.0,2.0,4559.52,612.18,0.1343,0.295
DPRO11,Híbrido,96.14,0.09849999999999999,0.10800000000000001,0.99,35718100.0,3664.0,1.0,2721.94,211.76,0.07780000000000001,0.0
DRIT11B,Lajes Corporativas,95.03,0.0827,0.08449999999999999,0.72,44025200.0,424.0,6.0,7166.73,894.4,0.12480000000000001,0.0779
DVFF11,Híbrido,84.99,0.0736,0.1054,0.89,93569700.0,52292.0,0.0,0.0,0.0,0.0,0.0
EDFO11B,Lajes Corporativas,192.07,0.10369999999999999,0.1015,1.06,45328500.0,3654.0,1.0,127145.0,14455.33,0.1137,0.0
EDGA11,Lajes Corporativas,21.0,0.0721,0.0694,0.34,80053200.0,37614.0,1.0,3182.91,353.99,0.1112,0.41240000000000004
EGAF11,Títulos e Val Mob,99.66,0.021400000000000002,0.19469999999999998,1.0,188250000.0,576633.0,0.0,0.0,0.0,0.0,0.0
ELDO11B,Shoppings,1104.31,0.0934,0.1039,0.77,869375000.0,0.0,1.0,11431.7,1275.08,0.1115,0.009000000000000001
EQIN11,Títulos e Val Mob,93.5,0.1142,0.0,1.02,158757000.0,0.0,0.0,0.0,0.0,0.0,0.0
EQIR11,Títulos e Val Mob,8.84,0.1266,0.1497,0.88,44421000.0,128636.0,0.0,0.0,0.0,0.0,0.0
ERCR11,Híbrido,76000.0,-0.013300000000000001,0.0394,1.3,180576000.0,0.0,0.0,0.0,0.0,0.0,0.0
ERPA11,Lajes Corporativas,119.0,0.058600000000000006,0.0697,0.87,59609700.0,28440.0,1.0,17640.2,1382.98,0.0784,0.0
EURO11,Logística,244.98,0.09359999999999999,0.0858,0.75,94056600.0,54413.0,7.0,795.27,82.09,0.1032,0.0
EVBI11,Híbrido,97.0,0.0693,0.08810000000000001,0.98,208928000.0,146469.0,8.0,5600.81,383.21,0.0684,0.0058
EXES11,Títulos e Val Mob,88.0,0.0572,0.1036,0.94,36299600.0,68.0,0.0,0.0,0.0,0.0,0.0
FAED11,Outros,177.88,0.10529999999999999,0.106,0.82,114229000.0,192724.0,3.0,3004.88,334.77,0.1114,0.0
FAMB11B,Lajes Corporativas,990.0,-0.0608,0.0,0.34,103752000.0,129683.0,1.0,1738.67,3.53,0.002,0.8931
FATN11,Híbrido,97.0,0.0949,0.1069,0.98,123064000.0,173901.0,29.0,25120.0,2030.8,0.0808,0.0
FCFL11,Outros,114.75,0.0857,0.08710000000000001,0.99,398643000.0,180762.0,1.0,12841.0,1167.97,0.091,0.0
FEXC11,Títulos e Val Mob,83.5,0.018799999999999997,0.057300000000000004,8.1,8310020000.0,0.0,0.0,0.0,0.0,0.0,0.0
FFCI11,Lajes Corporativas,182.03,0.0256,0.0,0.87,671817000.0,0.0,9.0,16429.0,980.41,0.059699999999999996,0.1866
FGAA11,Híbrido,9.9,0.11359999999999999,0.1675,1.03,337566000.0,1510220.0,0.0,0.0,0.0,0.0,0.0
FIGS11,Shoppings,62.9,0.0806,0.0756,0.83,179265000.0,201327.0,2.0,2766.98,234.24,0.08470000000000001,0.09849999999999999
FIIB11,Híbrido,505.51,0.0883,0.0788,1.1,346274000.0,229135.0,11.0,623.31,61.14,0.0981,0.011399999999999999
FIIP11B,Híbrido,175.49,0.0964,0.0876,0.86,162708000.0,64516.0,7.0,2317.75,253.56,0.1094,0.0
FISC11,Lajes Corporativas,165.0,0.0033,0.0209,1.43,280499000.0,0.0,4.0,20819.3,675.74,0.0325,0.06309999999999999
FISD11,Títulos e Val Mob,203.32,-0.21059999999999998,0.0,2.72,218079000.0,0.0,1.0,0.0,0.0,0.0,0.0
FIXX11,Títulos e Val Mob,85.78,0.0546,0.0,1.26,321608000.0,0.0,0.0,0.0,0.0,0.0,0.0
FLCR11,Títulos e Val Mob,93.49,0.15259999999999999,0.14529999999999998,0.94,59235600.0,156731.0,0.0,0.0,0.0,0.0,0.0
FLMA11,Híbrido,142.0,0.07690000000000001,0.0784,0.89,196055000.0,76695.0,2.0,11249.5,951.66,0.08460000000000001,0.0
FLRP11,Shoppings,1910.0,0.0737,0.07769999999999999,1.05,124593000.0,7305.0,1.0,2547.17,197.99,0.07769999999999999,0.0292
FMOF11,Lajes Corporativas,57.0,0.0075,0.008,0.48,28956500.0,20090.0,2.0,1715.79,153.51,0.0895,0.37060000000000004
FPAB11,Lajes Corporativas,175.0,0.1273,0.0951,0.47,131250000.0,2751.0,2.0,2862.59,465.11,0.1625,0.5059
FPNG11,Lajes Corporativas,69.5,0.08869999999999999,0.1259,0.42,100365000.0,0.0,7.0,17574.6,1195.78,0.068,0.1962
FRBR11,Títulos e Val Mob,103.71,0.10710000000000001,0.0,1.04,575259000.0,0.0,0.0,0.0,0.0,0.0,0.0
FTCE11B,Híbrido,2900.89,-0.023799999999999998,0.0408,1.02,2811560000.0,0.0,61.0,2214.31,47.64,0.0215,0.0
FVBI11,Lajes Corporativas,159.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,636.95,0.0,0.0
FVPQ11,Shoppings,116.99,0.08710000000000001,0.087,0.61,327589000.0,58840.0,1.0,5594.97,878.18,0.157,0.05
FZDA11,Outros,155.0,-0.0044,0.0143,0.7,240250000.0,11516.0,6.0,2.86,0.0,0.0,0.0
GALG11,Híbrido,9.13,0.1014,0.0929,1.0,524841000.0,987483.0,5.0,5107.84,489.95,0.0959,0.0
GAME11,Outros,9.24,0.0858,0.1374,0.91,200487000.0,246587.0,0.0,0.0,0.0,0.0,0.0
GCFF11,Títulos e Val Mob,69.3,0.1204,0.1075,0.89,24981100.0,42590.0,0.0,0.0,0.0,0.0,0.0
GCOI11,Híbrido,98.99,0.014199999999999999,0.008100000000000001,1.01,11185900.0,2452.0,5.0,5649.32,0.0,0.0,0.0
GCRA11,Títulos e Val Mob,93.4,0.0755,0.1576,0.95,163531000.0,371184.0,0.0,0.0,0.0,0.0,0.0
GCRI11,Títulos e Val Mob,91.14,0.0989,0.1478,0.95,132505000.0,192059.0,0.0,0.0,0.0,0.0,0.0
GESE11B,Outros,1520.0,0.1108,0.10980000000000001,0.86,79040000.0,0.0,1.0,6173.08,705.84,0.1143,0.0
GGRC11,Logística,121.0,0.0812,0.0993,1.06,984228000.0,1369330.0,16.0,1262.24,113.97,0.09029999999999999,0.0
GLOG11,Logística,70.0,0.1929,0.0176,0.66,52500000.0,62934.0,1.0,721.85,166.7,0.2309,0.0
GRLV11,Logística,145.5,0.0572,0.0,24.38,156199000.0,0.0,1.0,0.0,183.0,0.0,0.0369
GRWA11,Títulos e Val Mob,10.28,0.0004,0.0417,1.01,13025800.0,7642.0,0.0,0.0,0.0,0.0,0.0
GSFI11,Shoppings,7.29,0.0,0.0,0.51,548194000.0,1406550.0,0.0,0.0,0.0,0.0,0.0
GTLG11,Logística,64.0,0.1375,0.09179999999999999,0.71,459072000.0,8053.0,5.0,2737.18,318.12,0.1162,0.0169
GTWR11,Lajes Corporativas,83.99,0.1112,0.10310000000000001,0.88,1007880000.0,1084970.0,3.0,11168.3,1331.53,0.1192,0.0
GURB11,Híbrido,104.0,-0.015700000000000002,0.0147,0.94,118057000.0,2146920.0,2.0,20527.8,3027.88,0.1475,0.09699999999999999
GWIR11,Shoppings,175.99,0.027999999999999997,0.0,0.74,67231200.0,0.0,0.0,0.0,0.0,0.0421,0.0
HAAA11,Lajes Corporativas,64.0,0.0909,0.08869999999999999,0.79,221120000.0,1364.0,2.0,15967.1,1442.86,0.0904,0.152
HABT11,Títulos e Val Mob,96.0,0.09179999999999999,0.1317,0.96,780171000.0,1545210.0,0.0,0.0,0.0,0.0,0.0
HBCR11,Outros,120.62,0.0868,0.0487,1.17,134993000.0,1063770.0,4.0,8263.91,654.56,0.07919999999999999,0.0
HBRH11,Híbrido,94.25,0.0868,0.0759,0.84,261280000.0,84615.0,5.0,8656.04,838.75,0.0969,0.028300000000000002
HBTT11,Títulos e Val Mob,1055.0,0.0653,0.0,1.19,190126000.0,0.0,0.0,0.0,0.0,0.0,0.0
HCHG11,Outros,80.96,0.06559999999999999,0.1364,0.83,97152000.0,44062.0,0.0,0.0,0.0,0.0,0.0
HCRI11,Hospital,284.76,0.0724,0.1005,0.92,56952000.0,41002.0,1.0,10323.3,1188.32,0.1151,0.0
HCTR11,Títulos e Val Mob,54.5,0.1433,0.2025,0.49,1203590000.0,3130100.0,0.0,0.0,0.0,0.0,0.0
HDEL11,Logística,106.09,0.0038,0.035699999999999996,1.35,40099900.0,0.0,0.0,0.0,0.0,0.0,0.0
HFOF11,Títulos e Val Mob,79.25,0.0962,0.0894,0.96,1824890000.0,2133960.0,0.0,0.0,0.0,0.0,0.0
HGAG11,Outros,27.0,-0.0192,0.1069,1.16,6702800.0,19457.0,0.0,0.0,0.0,0.0,0.0
HGBS11,Shoppings,224.2,0.0736,0.071,1.01,2242000000.0,1828130.0,12.0,4389.37,326.72,0.07440000000000001,0.0683
HGCR11,Títulos e Val Mob,106.78,0.12029999999999999,0.1251,1.03,1646350000.0,4072270.0,0.0,0.0,0.0,0.0,0.0
HGFF11,Títulos e Val Mob,87.5,0.0926,0.0843,0.94,250565000.0,990767.0,0.0,0.0,0.0,0.0,0.0
HGIC11,Títulos e Val Mob,106.52,0.0556,0.1084,0.91,49287500.0,507043.0,0.0,0.0,0.0,0.0,0.0
HGJH11,Lajes Corporativas,191.29,0.0925,0.0,0.64,335342000.0,0.0,2.0,26496.2,2683.23,0.1013,0.0
HGLG11,Logística,163.69,0.0694,0.08470000000000001,1.06,3839620000.0,9749500.0,19.0,3427.08,232.02,0.0677,0.13699999999999998
HGPO11,Lajes Corporativas,288.13,0.061399999999999996,0.0637,0.96,505108000.0,698001.0,2.0,39909.8,2683.23,0.0672,0.0
HGRE11,Lajes Corporativas,142.17,0.048600000000000004,0.0693,0.91,1680130000.0,2577440.0,19.0,7698.19,523.49,0.068,0.2958
HGRU11,Híbrido,132.5,0.0719,0.084,1.07,2438860000.0,3736700.0,71.0,4591.41,383.27,0.08349999999999999,0.011000000000000001
HLOG11,Logística,95.89,0.0891,0.0776,0.83,407533000.0,96710.0,5.0,2032.28,204.08,0.10039999999999999,0.0226
HMOC11,Shoppings,226.95,0.0217,0.0,0.95,86698800.0,0.0,0.0,0.0,0.0,0.0327,0.0
HOFC11,Lajes Corporativas,23.98,0.1445,0.09570000000000001,0.27,90620400.0,93556.0,4.0,2076.79,496.4,0.239,0.3307
HOSI11,Híbrido,69.0,0.0998,0.1054,0.75,39568000.0,8782.0,0.0,0.0,0.0,0.0,0.0
HPDP11,Shoppings,82.98,0.075,0.07,0.93,241373000.0,7069.0,1.0,1911.36,153.7,0.08039999999999999,0.0449
HRDF11,Híbrido,4.84,0.031,0.0,0.79,7344340.0,3149.0,0.0,0.0,0.0,0.0,0.0
HREC11,Títulos e Val Mob,83.71,0.1336,0.12119999999999999,0.89,431673000.0,116701.0,0.0,0.0,0.0,0.0,0.0
HSAF11,Títulos e Val Mob,88.05,0.1294,0.1206,0.94,222446000.0,461476.0,0.0,0.0,0.0,0.0,0.0
HSLG11,Logística,96.0,0.0771,0.0839,0.92,1215370000.0,944548.0,5.0,2760.69,239.46,0.0867,0.0
HSML11,Shoppings,94.46,0.09369999999999999,0.0849,0.99,1490640000.0,2949550.0,7.0,9978.32,781.96,0.0784,0.0528
HSRE11,Híbrido,102.56,0.07139999999999999,0.0708,1.1,912653000.0,1507230.0,27.0,8520.12,706.77,0.083,0.0361
HTMX11,Hotel,126.52,0.09369999999999999,0.0946,0.92,190328000.0,564974.0,23.0,3445.39,245.31,0.0712,0.0
HUCG11,Hospital,88.99,0.0791,0.0644,0.87,99846800.0,2501.0,2.0,2067.31,0.0,0.0,0.0
HUSC11,Outros,105.53,0.1009,0.096,0.73,86524800.0,10087.0,1.0,1155.15,141.66,0.1226,0.0
HUSI11,Hospital,1136.8,0.0653,0.081,1.03,132280000.0,2587.0,1.0,6638.86,445.9,0.0672,0.0
IAGR11,Títulos e Val Mob,101.84,0.12210000000000001,0.0819,1.04,27008000.0,46799.0,0.0,0.0,0.0,0.0,0.0
IBCR11,Títulos e Val Mob,78.3,0.11410000000000001,0.14880000000000002,0.81,75044500.0,126635.0,0.0,0.0,0.0,0.0,0.0
IBFF11,Títulos e Val Mob,66.4,0.0828,0.0070999999999999995,0.93,44267600.0,0.0,0.0,0.0,0.0,0.0,0.0
IDFI11,Híbrido,38.99,0.3308,0.7284,0.97,80238500.0,165506.0,1.0,0.0,0.0,0.0,0.0
IDGR11,Híbrido,21.5,0.631,1.9441,0.94,18992200.0,23481.0,1.0,0.0,0.0,0.0,0.0
IFID11,Títulos e Val Mob,80.06,0.2027,0.0,1.02,59897000.0,0.0,0.0,0.0,0.0,0.0,0.0
IFIE11,Títulos e Val Mob,71.98,0.1435,0.0,0.83,64817600.0,0.0,0.0,0.0,0.0,0.0,0.0
IRDM11,Títulos e Val Mob,85.88,0.12689999999999999,0.13570000000000002,0.96,3128940000.0,4893590.0,0.0,0.0,0.0,0.0,0.0
IRIM11,Híbrido,94.38,0.1215,0.1371,0.98,181210000.0,97006.0,0.0,0.0,0.0,0.0,0.0
ITIP11,Títulos e Val Mob,77.44,0.2096,0.12119999999999999,0.99,57936800.0,102034.0,0.0,0.0,0.0,0.0,0.0
ITIT11,Títulos e Val Mob,77.49,0.1333,0.0857,0.9,69779300.0,105740.0,0.0,0.0,0.0,0.0,0.0
JASC11,Outros,100.0,0.024900000000000002,0.0495,0.97,271638000.0,332389.0,13.0,2790.84,32.94,0.0118,0.0
JBFO11,Títulos e Val Mob,92.01,0.0765,0.07339999999999999,1.04,117687000.0,0.0,0.0,0.0,0.0,0.0,0.0
JFLL11,Residencial,73.5,0.1578,0.0959,0.73,110294000.0,65676.0,2.0,7433.09,1267.27,0.1705,0.39049999999999996
JGPX11,Híbrido,99.5,0.1233,0.1359,1.04,84385600.0,253696.0,0.0,0.0,0.0,0.0,0.0
JPPA11,Híbrido,99.57,0.1265,0.15990000000000001,1.0,90016300.0,388426.0,0.0,0.0,0.0,0.0,0.0
JPPC11,Híbrido,192.0,-0.037200000000000004,0.0,0.47,10560000.0,1238.0,0.0,0.0,0.0,0.0,0.0
JRDM11,Shoppings,85.9,0.0797,0.0888,0.96,216723000.0,53414.0,1.0,7394.68,671.49,0.0908,0.011899999999999999
JSAF11,Títulos e Val Mob,97.6,0.0973,0.1065,0.99,153529000.0,632802.0,0.0,0.0,0.0,0.0,0.0
JSRE11,Híbrido,80.46,0.0708,0.0682,0.71,1670940000.0,2833270.0,6.0,14149.6,1181.8,0.08349999999999999,0.0821
KCRE11,Títulos e Val Mob,97.92,0.1099,0.1045,0.94,352512000.0,449500.0,0.0,0.0,0.0,0.0,0.0
KEVE11,Residencial,1030.0,0.0060999999999999995,0.0555,1.12,152132000.0,33768.0,0.0,0.0,0.0,0.0,0.0
KFOF11,Títulos e Val Mob,93.99,0.0943,0.0898,0.96,426086000.0,1055450.0,0.0,0.0,0.0,0.0,0.0
KINP11,Residencial,9.82,0.0,1.0321,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KISU11,Títulos e Val Mob,8.74,0.1043,0.0965,0.95,386273000.0,805807.0,0.0,0.0,0.0,0.0,0.0
KIVO11,Títulos e Val Mob,94.04,0.1166,0.1559,1.0,114270000.0,239479.0,0.0,0.0,0.0,0.0,0.0
